0.	0.	0	0.9999999999999998	0
1.	-0.06634540733030725	0.	0.1575003248697997	0.
2.	-0.2251373955034067	0.	-0.8449975416628606	0.
3.	-0.3800548752746474	0.	-0.24755208757691194	0.
4.	-0.43712698220510177	0.	0.7223712082354897	0.
5.	-0.3617345420639141	0.	0.18624881719429356	0.
6.	-0.19960959737262107	0.	-0.8585215818166808	0.
7.	-0.04909496407588286	0.	-0.39278076581866583	0.
8.	-0.0014907990216448397	0.	0.8353179487047189	0.
9.	-0.08567314994606692	0.	0.6455379099440761	0.
10.	-0.2505781323956333	0.	-0.5704891419585616	0.
11.	-0.39617659682598755	0.	-0.595425692560136	0.
12.	-0.43415046845496486	0.	0.5128660379489912	0.
13.	-0.3414653063122066	0.	0.5778728983208052	0.
14.	-0.17434268603964817	0.	-0.5955663867093363	0.
15.	-0.03415694652726686	0.	-0.8235836760813214	0.
16.	-0.005942876253684698	0.	0.39653223939723775	0.
17.	-0.10681475165087664	0.	0.9149095100735587	0.
18.	-0.2755850466717553	0.	-0.1306921344544965	0.
19.	-0.40987996503367496	0.	-0.7599709696676153	0.
20.	-0.42823801132073713	0.	0.1520621709276314	0.
21.	-0.31952344099623464	0.	0.805211370788838	0.
22.	-0.14968105361141387	0.	-0.13073626843109334	0.
23.	-0.021734962290830113	0.	-0.9890695490267908	0.
24.	-0.013295549160059483	0.	-0.1695530518503718	0.
25.	-0.12948204897832344	0.	0.8851423061102819	0.
26.	-0.2998172900269852	0.	0.3328566246014172	0.
27.	-0.4209782007624621	0.	-0.6998635587640942	0.
28.	-0.41947019855384315	0.	-0.25856388865910385	0.
29.	-0.29620801730545154	0.	0.7901980707415454	0.
30.	-0.12596084214503053	0.	0.39119058268746976	0.
31.	-0.011998325030087631	0.	-0.8299000190378867	0.
32.	-0.02344859961436116	0.	-0.6748235533520028	0.
33.	-0.15336608298277676	0.	0.5752058845790453	0.
34.	-0.32294457304704094	0.	0.6788615498308601	0.
35.	-0.4293200332560907	0.	-0.43824460349059835	0.
36.	-0.40796653686691065	0.	-0.6009287310813486	0.
37.	-0.2718368282531363	0.	0.5263624701457246	0.
38.	-0.10350536197693186	0.	0.8003025569860263	0.
39.	-0.005079746692946613	0.	-0.3952057430299188	0.
40.	-0.03626363988919788	0.	-0.95368709115244	0.
41.	-0.17814131039997994	0.	0.09324604809241045	0.
42.	-0.34465166710654	0.	0.8088375832876497	0.
43.	-0.4347917619822599	0.	-0.05353236738635647	0.
44.	-0.3938838230379046	0.	-0.7726617085196086	0.
45.	-0.24674205710599595	0.	0.08585932036557523	0.
46.	-0.08262068495044332	0.	0.9577219402997393	0.
47.	-0.0010735286262848476	0.	0.1724978402421214	0.
48.	-0.05156599890339107	0.	-0.9182880745148293	0.
49.	-0.20347004085469353	0.	-0.40228521177255483	0.
50.	-0.36464270098643775	0.	0.6935708353727305	0.
51.	-0.43731880638936105	0.	0.34359341562346013	0.
52.	-0.37741400674451203	0.	-0.7170333923543689	0.
53.	-0.22126574967224005	0.	-0.3984687354791131	0.
54.	-0.06359147260686826	0.	0.8039646224075452	0.
55.	-0.00003427623331633822	0.	0.6848530344173493	0.
56.	-0.0691471030171852	0.	-0.586289153413067	0.
57.	-0.22900703963528896	0.	-0.7556769187810113	0.
58.	-0.3826451936467023	0.	0.37713525834310235	0.
59.	-0.43686672245152797	0.	0.6405083723192648	0.
60.	-0.3587815742588844	0.	-0.44206257848658237	0.
61.	-0.19575515216169007	0.	-0.7724568621742911	0.
62.	-0.04667709620238236	0.	0.3821503076712465	0.
63.	-0.001976154693004009	0.	0.9714507390259218	0.
64.	-0.0887673189248811	0.	-0.07238927342532311	0.
65.	-0.25440423329906164	0.	-0.8630175492533784	0.
66.	-0.3984137681872905	0.	-0.04049683553194966	0.
67.	-0.4334416721462855	0.	0.7527003973987008	0.
68.	-0.33824048866329104	0.	-0.02221056405306307	0.
69.	-0.1705579781634674	0.	-0.9100700511365646	0.
70.	-0.0321081014356821	0.	-0.17326510011365037	0.
71.	-0.0068726958864325505	0.	0.937718170292046	0.
72.	-0.11015921989567004	0.	0.4524416667929286	0.
73.	-0.27931545396973856	0.	-0.7017506191197229	0.
74.	-0.4117334963750457	0.	-0.4351924259145837	0.
75.	-0.42709033946582475	0.	0.6464759707386617	0.
76.	-0.3160707282919494	0.	0.4197509794386407	0.
77.	-0.14601766925328105	0.	-0.7569110615532875	0.
78.	-0.020083066072675293	0.	-0.6797029108887421	0.
79.	-0.014657159161504174	0.	0.5967292194443409	0.
80.	-0.13303123084352975	0.	0.8190608626760127	0.
81.	-0.30340115766189557	0.	-0.332796989952135	0.
82.	-0.42242282815056964	0.	-0.6946000835857805	0.
83.	-0.41789929410652954	0.	0.3488794746297181	0.
84.	-0.29257447058096064	0.	0.7473349165578624	0.
85.	-0.122468713828994	0.	-0.3523351005266909	0.
86.	-0.010765893299205964	0.	-0.9675762833548694	0.
87.	-0.02522344101897611	0.	0.06398168937759804	0.
88.	-0.15707160254288643	0.	0.9153276452402659	0.
89.	-0.3263330523207238	0.	0.12320959838839657	0.
90.	-0.43033606618491543	0.	-0.7483397830507348	0.
91.	-0.4059938115100794	0.	-0.05800158954289433	0.
92.	-0.2680719733406972	0.	0.852273955854744	0.
93.	-0.10023208797933136	0.	0.17903627858062296	0.
