 (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (9.999999999999997780e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)  (-2.999600021334199000e-04+0.000000000000000000e+00j)  (9.980507586272062692e-01+0.000000000000000000e+00j)
 (2.000000000000000000e+02+0.000000000000000000e+00j)  (-1.199360136517725953e-03+0.000000000000000000e+00j)  (9.922121321432787466e-01+0.000000000000000000e+00j)
 (3.000000000000000000e+02+0.000000000000000000e+00j)  (-2.696761554800128358e-03+0.000000000000000000e+00j)  (9.825113692961098266e-01+0.000000000000000000e+00j)
 (4.000000000000000000e+02+0.000000000000000000e+00j)  (-4.789768734139967371e-03+0.000000000000000000e+00j)  (9.689937376965443994e-01+0.000000000000000000e+00j)
 (5.000000000000000000e+02+0.000000000000000000e+00j)  (-7.475033309534355463e-03+0.000000000000000000e+00j)  (9.517223041195446154e-01+0.000000000000000000e+00j)
 (6.000000000000000000e+02+0.000000000000000000e+00j)  (-1.074825943048880739e-02+0.000000000000000000e+00j)  (9.307776284312613280e-01+0.000000000000000000e+00j)
 (7.000000000000000000e+02+0.000000000000000000e+00j)  (-1.460421063346097059e-02+0.000000000000000000e+00j)  (9.062573726386280448e-01+0.000000000000000000e+00j)
 (8.000000000000000000e+02+0.000000000000000000e+00j)  (-1.903671821908473061e-02+0.000000000000000000e+00j)  (8.782758269730692735e-01+0.000000000000000000e+00j)
 (9.000000000000000000e+02+0.000000000000000000e+00j)  (-2.403869112077441916e-02+0.000000000000000000e+00j)  (8.469633553255864200e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+03+0.000000000000000000e+00j)  (-2.960212724891814196e-02+0.000000000000000000e+00j)  (8.124657627447677832e-01+0.000000000000000000e+00j)
 (1.100000000000000000e+03+0.000000000000000000e+00j)  (-3.571812629251364113e-02+0.000000000000000000e+00j)  (7.749435880903040585e-01+0.000000000000000000e+00j)
 (1.200000000000000000e+03+0.000000000000000000e+00j)  (-4.237690395776844143e-02+0.000000000000000000e+00j)  (7.345713253004647614e-01+0.000000000000000000e+00j)
 (1.300000000000000000e+03+0.000000000000000000e+00j)  (-4.956780762088119907e-02+0.000000000000000000e+00j)  (6.915365770809367429e-01+0.000000000000000000e+00j)
 (1.400000000000000000e+03+0.000000000000000000e+00j)  (-5.727933336996887670e-02+0.000000000000000000e+00j)  (6.460391451527398576e-01+0.000000000000000000e+00j)
 (1.500000000000000000e+03+0.000000000000000000e+00j)  (-6.549914440887066869e-02+0.000000000000000000e+00j)  (5.982900615069643990e-01+0.000000000000000000e+00j)
 (1.600000000000000000e+03+0.000000000000000000e+00j)  (-7.421409079339025272e-02+0.000000000000000000e+00j)  (5.485105654023548771e-01+0.000000000000000000e+00j)
 (1.700000000000000000e+03+0.000000000000000000e+00j)  (-8.341023046840184696e-02+0.000000000000000000e+00j)  (4.969310311068373398e-01+0.000000000000000000e+00j)
 (1.800000000000000000e+03+0.000000000000000000e+00j)  (-9.307285157216421689e-02+0.000000000000000000e+00j)  (4.437898516246728264e-01+0.000000000000000000e+00j)
 (1.900000000000000000e+03+0.000000000000000000e+00j)  (-1.031864959721604524e-01+0.000000000000000000e+00j)  (3.893322838658594964e-01+0.000000000000000000e+00j)
 (2.000000000000000000e+03+0.000000000000000000e+00j)  (-1.137349839948127994e-01+0.000000000000000000e+00j)  (3.338092609026001023e-01+0.000000000000000000e+00j)
 (2.100000000000000000e+03+0.000000000000000000e+00j)  (-1.247014403095093593e-01+0.000000000000000000e+00j)  (2.774761771182366887e-01+0.000000000000000000e+00j)
 (2.200000000000000000e+03+0.000000000000000000e+00j)  (-1.360683209255322823e-01+0.000000000000000000e+00j)  (2.205916521861908675e-01+0.000000000000000000e+00j)
 (2.300000000000000000e+03+0.000000000000000000e+00j)  (-1.478174412587013875e-01+0.000000000000000000e+00j)  (1.634162799195359173e-01+0.000000000000000000e+00j)
 (2.400000000000000000e+03+0.000000000000000000e+00j)  (-1.599300052228288527e-01+0.000000000000000000e+00j)  (1.062113681053201975e-01+0.000000000000000000e+00j)
 (2.500000000000000000e+03+0.000000000000000000e+00j)  (-1.723866352994473106e-01+0.000000000000000000e+00j)  (4.923767548133596572e-02+0.000000000000000000e+00j)
 (2.600000000000000000e+03+0.000000000000000000e+00j)  (-1.851674035377080529e-01+0.000000000000000000e+00j)  (-7.245847973556054922e-03+0.000000000000000000e+00j)
 (2.700000000000000000e+03+0.000000000000000000e+00j)  (-1.982518634348474085e-01+0.000000000000000000e+00j)  (-6.298331128122501565e-02+0.000000000000000000e+00j)
 (2.800000000000000000e+03+0.000000000000000000e+00j)  (-2.116190826462329699e-01+0.000000000000000000e+00j)  (-1.177231171307891594e-01+0.000000000000000000e+00j)
 (2.900000000000000000e+03+0.000000000000000000e+00j)  (-2.252476764726477065e-01+0.000000000000000000e+00j)  (-1.712191749392817375e-01+0.000000000000000000e+00j)
 (3.000000000000000000e+03+0.000000000000000000e+00j)  (-2.391158420712472532e-01+0.000000000000000000e+00j)  (-2.232320863822271351e-01+0.000000000000000000e+00j)
 (3.100000000000000000e+03+0.000000000000000000e+00j)  (-2.532013933354586577e-01+0.000000000000000000e+00j)  (-2.735302976052330637e-01+0.000000000000000000e+00j)
 (3.200000000000000000e+03+0.000000000000000000e+00j)  (-2.674817963880166127e-01+0.000000000000000000e+00j)  (-3.218912124913957951e-01+0.000000000000000000e+00j)
 (3.300000000000000000e+03+0.000000000000000000e+00j)  (-2.819342056303599797e-01+0.000000000000000000e+00j)  (-3.681022615505236684e-01+0.000000000000000000e+00j)
 (3.400000000000000000e+03+0.000000000000000000e+00j)  (-2.965355002907175130e-01+0.000000000000000000e+00j)  (-4.119619212140138709e-01+0.000000000000000000e+00j)
 (3.500000000000000000e+03+0.000000000000000000e+00j)  (-3.112623214124094484e-01+0.000000000000000000e+00j)  (-4.532806785625486112e-01+0.000000000000000000e+00j)
 (3.600000000000000000e+03+0.000000000000000000e+00j)  (-3.260911092231953412e-01+0.000000000000000000e+00j)  (-4.918819367814823984e-01+0.000000000000000000e+00j)
