 (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (9.999999999999997780e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (-9.966730797458828173e-03+0.000000000000000000e+00j)  (9.750911684909077115e-01+0.000000000000000000e+00j)
 (2.000000000000000000e+00+0.000000000000000000e+00j)  (-3.946957855036337115e-02+0.000000000000000000e+00j)  (9.023954432256593439e-01+0.000000000000000000e+00j)
 (3.000000000000000000e+00+0.000000000000000000e+00j)  (-8.733235054544091769e-02+0.000000000000000000e+00j)  (7.878252649207825309e-01+0.000000000000000000e+00j)
 (4.000000000000000000e+00+0.000000000000000000e+00j)  (-1.516468980395255794e-01+0.000000000000000000e+00j)  (6.406512337753724751e-01+0.000000000000000000e+00j)
 (5.000000000000000000e+00+0.000000000000000000e+00j)  (-2.298491896094728704e-01+0.000000000000000000e+00j)  (4.726817795016885482e-01+0.000000000000000000e+00j)
 (6.000000000000000000e+00+0.000000000000000000e+00j)  (-3.188215328553061223e-01+0.000000000000000000e+00j)  (2.972193845570171855e-01+0.000000000000000000e+00j)
 (7.000000000000000000e+00+0.000000000000000000e+00j)  (-4.150168690119204196e-01+0.000000000000000000e+00j)  (1.278867056935772961e-01+0.000000000000000000e+00j)
 (8.000000000000000000e+00+0.000000000000000000e+00j)  (-5.146001850254779963e-01+0.000000000000000000e+00j)  (-2.257244605979624730e-02+0.000000000000000000e+00j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)  (-6.136014052290905685e-01+0.000000000000000000e+00j)  (-1.434100906989156654e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)  (-7.080736671148186723e-01+0.000000000000000000e+00j)  (-2.268092343268401090e-01+0.000000000000000000e+00j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)  (-7.942506710885071097e-01+0.000000000000000000e+00j)  (-2.685537148685562259e-01+0.000000000000000000e+00j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)  (-8.686968310631335566e-01+0.000000000000000000e+00j)  (-2.683730495263683125e-01+0.000000000000000000e+00j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)  (-9.284442398167482846e-01+0.000000000000000000e+00j)  (-2.299317282231089221e-01+0.000000000000000000e+00j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)  (-9.711109887624345127e-01+0.000000000000000000e+00j)  (-1.604642637777758951e-01+0.000000000000000000e+00j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)  (-9.949961251851018318e-01+0.000000000000000000e+00j)  (-7.008905511719173975e-02+0.000000000000000000e+00j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)  (-9.991474614498918605e-01+0.000000000000000000e+00j)  (2.913709898241132260e-02+0.000000000000000000e+00j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)  (-9.833995330400691071e-01+0.000000000000000000e+00j)  (1.243387592014672804e-01+0.000000000000000000e+00j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)  (-9.483801923841258530e-01+0.000000000000000000e+00j)  (2.030151864109257798e-01+0.000000000000000000e+00j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)  (-8.954855758338874372e-01+0.000000000000000000e+00j)  (2.541999793679524111e-01+0.000000000000000000e+00j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)  (-8.268244420069978950e-01+0.000000000000000000e+00j)  (2.694827449184124535e-01+0.000000000000000000e+00j)
