 (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (9.999999999999997780e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)  (-2.999995999981962399e-06+0.000000000000000000e+00j)  (9.999805000758746898e-01+0.000000000000000000e+00j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)  (-1.199993600017079426e-05+0.000000000000000000e+00j)  (9.999220012139917735e-01+0.000000000000000000e+00j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)  (-2.699967600144399403e-05+0.000000000000000000e+00j)  (9.998245061457854410e-01+0.000000000000000000e+00j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)  (-4.799897600875861889e-05+0.000000000000000000e+00j)  (9.996880194234967210e-01+0.000000000000000000e+00j)
 (5.000000000000000000e+01+0.000000000000000000e+00j)  (-7.499750003334549990e-05+0.000000000000000000e+00j)  (9.995125474199559878e-01+0.000000000000000000e+00j)
 (6.000000000000000000e+01+0.000000000000000000e+00j)  (-1.079948160996025384e-04+0.000000000000000000e+00j)  (9.992980983282706564e-01+0.000000000000000000e+00j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)  (-1.469903962510361612e-04+0.000000000000000000e+00j)  (9.990446821614276107e-01+0.000000000000000000e+00j)
 (8.000000000000000000e+01+0.000000000000000000e+00j)  (-1.919836165592081565e-04+0.000000000000000000e+00j)  (9.987523107518091470e-01+0.000000000000000000e+00j)
 (9.000000000000000000e+01+0.000000000000000000e+00j)  (-2.429737571338244466e-04+0.000000000000000000e+00j)  (9.984209977506163236e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)  (-2.999600021334199000e-04+0.000000000000000000e+00j)  (9.980507586272062692e-01+0.000000000000000000e+00j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)  (-3.629414397791921008e-04+0.000000000000000000e+00j)  (9.976416106683427820e-01+0.000000000000000000e+00j)
 (1.200000000000000000e+02+0.000000000000000000e+00j)  (-4.319170623698722657e-04+0.000000000000000000e+00j)  (9.971935729773545587e-01+0.000000000000000000e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)  (-5.068857662966479855e-04+0.000000000000000000e+00j)  (9.967066664732101566e-01+0.000000000000000000e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)  (-5.878463520620248739e-04+0.000000000000000000e+00j)  (9.961809138894996973e-01+0.000000000000000000e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)  (-6.747975242985078045e-04+0.000000000000000000e+00j)  (9.956163397733336362e-01+0.000000000000000000e+00j)
 (1.600000000000000000e+02+0.000000000000000000e+00j)  (-7.677378917887341114e-04+0.000000000000000000e+00j)  (9.950129704841486067e-01+0.000000000000000000e+00j)
 (1.700000000000000000e+02+0.000000000000000000e+00j)  (-8.666659674890974871e-04+0.000000000000000000e+00j)  (9.943708341924287764e-01+0.000000000000000000e+00j)
 (1.800000000000000000e+02+0.000000000000000000e+00j)  (-9.715801685526957721e-04+0.000000000000000000e+00j)  (9.936899608783390514e-01+0.000000000000000000e+00j)
 (1.900000000000000000e+02+0.000000000000000000e+00j)  (-1.082478816354140103e-03+0.000000000000000000e+00j)  (9.929703823302661325e-01+0.000000000000000000e+00j)
