 (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (9.999999999999997780e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j)  (-3.000000278268411525e-10+0.000000000000000000e+00j)  (9.999999980499998387e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j)  (-1.200000029576214198e-09+0.000000000000000000e+00j)  (9.999999921999997987e-01+0.000000000000000000e+00j)
 (3.000000000000000444e-01+0.000000000000000000e+00j)  (-2.699999982099279856e-09+0.000000000000000000e+00j)  (9.999999824499997692e-01+0.000000000000000000e+00j)
 (4.000000000000000222e-01+0.000000000000000000e+00j)  (-4.800000031851783903e-09+0.000000000000000000e+00j)  (9.999999688000000830e-01+0.000000000000000000e+00j)
 (5.000000000000000000e-01+0.000000000000000000e+00j)  (-7.500000050804884959e-09+0.000000000000000000e+00j)  (9.999999512500002963e-01+0.000000000000000000e+00j)
 (6.000000000000000888e-01+0.000000000000000000e+00j)  (-1.079999991400092098e-08+0.000000000000000000e+00j)  (9.999999298000007419e-01+0.000000000000000000e+00j)
 (7.000000000000000666e-01+0.000000000000000000e+00j)  (-1.469999966608676701e-08+0.000000000000000000e+00j)  (9.999999044500016421e-01+0.000000000000000000e+00j)
 (8.000000000000000444e-01+0.000000000000000000e+00j)  (-1.919999990989211878e-08+0.000000000000000000e+00j)  (9.999998752000029967e-01+0.000000000000000000e+00j)
 (9.000000000000000222e-01+0.000000000000000000e+00j)  (-2.429999975251645379e-08+0.000000000000000000e+00j)  (9.999998420500049168e-01+0.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (-2.999999963639853818e-08+0.000000000000000000e+00j)  (9.999998050000072913e-01+0.000000000000000000e+00j)
 (1.100000000000000089e+00+0.000000000000000000e+00j)  (-3.629999939642531311e-08+0.000000000000000000e+00j)  (9.999997640500108975e-01+0.000000000000000000e+00j)
 (1.200000000000000178e+00+0.000000000000000000e+00j)  (-4.319999920362180977e-08+0.000000000000000000e+00j)  (9.999997192000156243e-01+0.000000000000000000e+00j)
 (1.300000000000000044e+00+0.000000000000000000e+00j)  (-5.069999895452861817e-08+0.000000000000000000e+00j)  (9.999996704500216937e-01+0.000000000000000000e+00j)
 (1.400000000000000133e+00+0.000000000000000000e+00j)  (-5.879999843773526148e-08+0.000000000000000000e+00j)  (9.999996178000289948e-01+0.000000000000000000e+00j)
 (1.500000000000000000e+00+0.000000000000000000e+00j)  (-6.749999805552489727e-08+0.000000000000000000e+00j)  (9.999995612500383046e-01+0.000000000000000000e+00j)
 (1.600000000000000089e+00+0.000000000000000000e+00j)  (-7.679999732507371077e-08+0.000000000000000000e+00j)  (9.999995008000497343e-01+0.000000000000000000e+00j)
 (1.700000000000000178e+00+0.000000000000000000e+00j)  (-8.669999659929670891e-08+0.000000000000000000e+00j)  (9.999994364500632837e-01+0.000000000000000000e+00j)
 (1.800000000000000044e+00+0.000000000000000000e+00j)  (-9.719999579008986556e-08+0.000000000000000000e+00j)  (9.999993682000792861e-01+0.000000000000000000e+00j)
 (1.900000000000000133e+00+0.000000000000000000e+00j)  (-1.082999947569109330e-07+0.000000000000000000e+00j)  (9.999992960500986294e-01+0.000000000000000000e+00j)
 (2.000000000000000000e+00+0.000000000000000000e+00j)  (-1.199999936398426436e-07+0.000000000000000000e+00j)  (9.999992200001212028e-01+0.000000000000000000e+00j)
 (2.100000000000000089e+00+0.000000000000000000e+00j)  (-1.322999923044851149e-07+0.000000000000000000e+00j)  (9.999991400501475614e-01+0.000000000000000000e+00j)
 (2.200000000000000178e+00+0.000000000000000000e+00j)  (-1.451999906195084296e-07+0.000000000000000000e+00j)  (9.999990562001775940e-01+0.000000000000000000e+00j)
 (2.300000000000000266e+00+0.000000000000000000e+00j)  (-1.586999889007448097e-07+0.000000000000000000e+00j)  (9.999989684502121889e-01+0.000000000000000000e+00j)
 (2.400000000000000355e+00+0.000000000000000000e+00j)  (-1.727999867454497824e-07+0.000000000000000000e+00j)  (9.999988768002515682e-01+0.000000000000000000e+00j)
 (2.500000000000000000e+00+0.000000000000000000e+00j)  (-1.874999843090650109e-07+0.000000000000000000e+00j)  (9.999987812502962869e-01+0.000000000000000000e+00j)
 (2.600000000000000089e+00+0.000000000000000000e+00j)  (-2.027999817501038172e-07+0.000000000000000000e+00j)  (9.999986818003466782e-01+0.000000000000000000e+00j)
 (2.700000000000000178e+00+0.000000000000000000e+00j)  (-2.186999787860578437e-07+0.000000000000000000e+00j)  (9.999985784504030750e-01+0.000000000000000000e+00j)
 (2.800000000000000266e+00+0.000000000000000000e+00j)  (-2.351999752485157647e-07+0.000000000000000000e+00j)  (9.999984712004661436e-01+0.000000000000000000e+00j)
 (2.900000000000000355e+00+0.000000000000000000e+00j)  (-2.522999716382701399e-07+0.000000000000000000e+00j)  (9.999983600505364389e-01+0.000000000000000000e+00j)
 (3.000000000000000000e+00+0.000000000000000000e+00j)  (-2.699999676265176025e-07+0.000000000000000000e+00j)  (9.999982450006142942e-01+0.000000000000000000e+00j)
 (3.100000000000000089e+00+0.000000000000000000e+00j)  (-2.882999630540604275e-07+0.000000000000000000e+00j)  (9.999981260507005976e-01+0.000000000000000000e+00j)
 (3.200000000000000178e+00+0.000000000000000000e+00j)  (-3.071999581533505020e-07+0.000000000000000000e+00j)  (9.999980032007953490e-01+0.000000000000000000e+00j)
 (3.300000000000000266e+00+0.000000000000000000e+00j)  (-3.266999526048010244e-07+0.000000000000000000e+00j)  (9.999978764508995477e-01+0.000000000000000000e+00j)
 (3.400000000000000355e+00+0.000000000000000000e+00j)  (-3.467999464804686640e-07+0.000000000000000000e+00j)  (9.999977458010138598e-01+0.000000000000000000e+00j)
 (3.500000000000000000e+00+0.000000000000000000e+00j)  (-3.674999398554882078e-07+0.000000000000000000e+00j)  (9.999976112511383963e-01+0.000000000000000000e+00j)
 (3.600000000000000089e+00+0.000000000000000000e+00j)  (-3.887999328635769356e-07+0.000000000000000000e+00j)  (9.999974728012741565e-01+0.000000000000000000e+00j)
 (3.700000000000000178e+00+0.000000000000000000e+00j)  (-4.106999249198768085e-07+0.000000000000000000e+00j)  (9.999973304514218064e-01+0.000000000000000000e+00j)
 (3.800000000000000266e+00+0.000000000000000000e+00j)  (-4.331999165528228832e-07+0.000000000000000000e+00j)  (9.999971842015819012e-01+0.000000000000000000e+00j)
 (3.900000000000000355e+00+0.000000000000000000e+00j)  (-4.562999075167675581e-07+0.000000000000000000e+00j)  (9.999970340517552181e-01+0.000000000000000000e+00j)
 (4.000000000000000000e+00+0.000000000000000000e+00j)  (-4.799998975136217280e-07+0.000000000000000000e+00j)  (9.999968800019423121e-01+0.000000000000000000e+00j)
 (4.100000000000000533e+00+0.000000000000000000e+00j)  (-5.042998869145077964e-07+0.000000000000000000e+00j)  (9.999967220521440714e-01+0.000000000000000000e+00j)
