1.000000000000001e-12	-0.005000032718166146	-0.005000032718166125	-0.009999969261092062	-0.009999969261092017	-0.00999997379640453	-0.009999973796404573	-0.009999995685374262	-0.009999995685374151	-0.009999999929728663	-0.009999999929728713	-0.009999998129770695	-0.009999998129770708	-0.009999999435875654	-0.009999999435875704	-0.009999996449567542	-0.009999996449567616	-0.00999999966052478	-0.009999999660524757	-0.009999999974552547	-0.009999999974552521	-0.009999998259439759	-0.009999998259439726	-0.009999996177863435	-0.00999999617786339	-0.009999999894059631	-0.00999999989405959	-0.009999996271690697	-0.009999996271690702	-0.009999999944332	-0.009999999944331905	-0.009999999524370924	-0.009999999524371106	-0.00999994752518403	-0.00999994752518414	-0.009991562747761987	-0.009991562747761954	-0.009994281399750664	-0.009994281399750645	-0.009979590627759287	-0.009979590627759242	-0.009995468715552394	-0.009995468715552385	-0.00999911751804262	-0.009999117518042586	-0.009994550367655855	-0.00999455036765585	-0.009999904374483375	-0.009999904374483358	-0.009997160855152627	-0.009997160855152603	-0.009990392492572952	-0.009990392492572952	-0.009999162514969219	-0.009999162514969196	-0.009994137097043589	-0.009994137097043585	-0.009996357848991623	-0.009996357848991604	-0.009997953057169115	-0.009997953057169082	-0.009999326269361118	-0.009999326269361102	-0.009998665887568557	-0.009998665887568533	-0.009999394161341242	-0.00999939416134121	-0.009998423766601022	-0.009998423766601015	-0.009999267443025466	-0.009999267443025421	-0.00999950337402981	-0.009999503374029809	-0.009999811023430295	-0.009999811023430285	-0.009999999999999995	-0.009999999999993866	-0.009999103437566286	-0.00999910343756627	-0.009988394795260067	-0.009988394795260026	-0.009997134011254077	-0.009997134011254037	-0.009997442005714088	-0.00999744200571408	-0.009995103804274218	-0.009995103804274189	-0.009994055653151198	-0.009994055653151172	-0.009989386893981295	-0.009989386893981262	-0.00990475454814535	-0.00021119042752834247	-0.000053767438429380686	-0.000028028307107343933	-0.000018558956301819055	-8.040083459531232e-6	-4.7508336334492915e-6	-1.7189713354914719e-6	-8.08711429601288e-8	-2.8826033447911737e-18
1.0100000000000016e-12	-0.005000032718166125	-0.005000032718166136	-0.009999969261092019	-0.009999969261092034	-0.009999973796404597	-0.009999973796404637	-0.009999995685374262	-0.00999999568537414	-0.009999999929728661	-0.00999999992972868	-0.009999998129770715	-0.009999998129770619	-0.009999999435875711	-0.009999999435875703	-0.009999996449567613	-0.009999996449567543	-0.009999999660524807	-0.009999999660524745	-0.009999999974552561	-0.009999999974552542	-0.009999998259439726	-0.009999998259439731	-0.009999996177863409	-0.009999996177863391	-0.009999999894059633	-0.0099999998940596	-0.009999996271690776	-0.009999996271690563	-0.009999999944331968	-0.009999999944331848	-0.009999999524370974	-0.009999999524370909	-0.009999947525184114	-0.009999947525184044	-0.009991562747761973	-0.009991562747761968	-0.009994281399750627	-0.009994281399750624	-0.00997959062775923	-0.009979590627759216	-0.009995468715552324	-0.009995468715552302	-0.009999117518042569	-0.009999117518042569	-0.009994550367655841	-0.009994550367655827	-0.009999904374483351	-0.009999904374483351	-0.009997160855152606	-0.009997160855152598	-0.009990392492572948	-0.00999039249257294	-0.009999162514969238	-0.009999162514969219	-0.009994137097043606	-0.00999413709704359	-0.009996357848991609	-0.00999635784899159	-0.009997953057169095	-0.009997953057169093	-0.009999326269361142	-0.00999932626936112	-0.00999866588756857	-0.009998665887568528	-0.009999394161341237	-0.009999394161341204	-0.009998423766601025	-0.009998423766601003	-0.009999267443025454	-0.009999267443025442	-0.009999503374029817	-0.009999503374029809	-0.009999811023430309	-0.00999981102343029	-0.009999999999999998	-0.009999999999993896	-0.009999103437566331	-0.009999103437566327	-0.009988394795260055	-0.009988394795260041	-0.009997134011254079	-0.009997134011254077	-0.00999744200571409	-0.00999744200571404	-0.009995103804274203	-0.009995103804274185	-0.009994055653151212	-0.009994055653151188	-0.009989386893981262	-0.009989386893981256	-0.009904754548145345	-0.00021119042752833897	-0.00005376743842937892	-0.00002802830710734808	-0.00001855895630181786	-8.040083459531742e-6	-4.750833633457453e-6	-1.718971335492484e-6	-8.087114295547001e-8	-1.1349772374767504e-18
1.0201000000000023e-12	-0.005000032718166153	-0.0050000327181661496	-0.00999996926109195	-0.009999969261092034	-0.009999973796404622	-0.009999973796404655	-0.009999995685374205	-0.009999995685374123	-0.009999999929728758	-0.00999999992972869	-0.009999998129770649	-0.009999998129770715	-0.009999999435875748	-0.009999999435875684	-0.009999996449567627	-0.009999996449567615	-0.009999999660524837	-0.009999999660524759	-0.009999999974552564	-0.009999999974552524	-0.009999998259439735	-0.009999998259439799	-0.009999996177863396	-0.009999996177863322	-0.009999999894059725	-0.009999999894059568	-0.009999996271690603	-0.009999996271690712	-0.009999999944331893	-0.009999999944331912	-0.009999999524371033	-0.009999999524371066	-0.009999947525184096	-0.009999947525184046	-0.00999156274776198	-0.009991562747761949	-0.009994281399750659	-0.009994281399750652	-0.009979590627759268	-0.009979590627759254	-0.009995468715552354	-0.009995468715552345	-0.00999911751804264	-0.009999117518042612	-0.00999455036765587	-0.009994550367655867	-0.009999904374483384	-0.009999904374483384	-0.009997160855152645	-0.009997160855152634	-0.009990392492573013	-0.009990392492573013	-0.009999162514969248	-0.009999162514969224	-0.009994137097043596	-0.009994137097043576	-0.009996357848991586	-0.009996357848991578	-0.009997953057169117	-0.009997953057169115	-0.009999326269361121	-0.009999326269361116	-0.009998665887568531	-0.009998665887568531	-0.009999394161341253	-0.009999394161341227	-0.009998423766601022	-0.00999842376660101	-0.009999267443025442	-0.009999267443025435	-0.009999503374029814	-0.009999503374029797	-0.009999811023430285	-0.009999811023430283	-0.009999999999999988	-0.009999999999993903	-0.009999103437566293	-0.009999103437566293	-0.009988394795260086	-0.009988394795260033	-0.009997134011254068	-0.00999713401125405	-0.009997442005714082	-0.009997442005714058	-0.009995103804274218	-0.00999510380427418	-0.009994055653151231	-0.009994055653151186	-0.009989386893981276	-0.00998938689398127	-0.00990475454814534	-0.000211190427528328	-0.00005376743842937709	-0.000028028307107348216	-0.00001855895630181735	-8.040083459519077e-6	-4.750833633452262e-6	-1.7189713354890722e-6	-8.087114295400814e-8	-2.107530542402347e-18
1.0303009999999993e-12	-0.005000032718166125	-0.005000032718166127	-0.009999969261092062	-0.009999969261092036	-0.009999973796404663	-0.009999973796404597	-0.009999995685374161	-0.009999995685374153	-0.009999999929728748	-0.009999999929728718	-0.009999998129770657	-0.009999998129770763	-0.00999999943587569	-0.009999999435875729	-0.009999996449567648	-0.009999996449567554	-0.00999999966052476	-0.009999999660524757	-0.009999999974552571	-0.009999999974552566	-0.00999999825943984	-0.009999998259439778	-0.009999996177863507	-0.009999996177863391	-0.009999999894059596	-0.009999999894059558	-0.009999996271690627	-0.009999996271690625	-0.009999999944331985	-0.009999999944331987	-0.009999999524371098	-0.009999999524371014	-0.009999947525184164	-0.0099999475251841	-0.009991562747761995	-0.00999156274776197	-0.009994281399750695	-0.00999428139975067	-0.009979590627759294	-0.009979590627759239	-0.00999546871555236	-0.009995468715552328	-0.00999911751804259	-0.009999117518042585	-0.009994550367655869	-0.009994550367655841	-0.00999990437448336	-0.009999904374483356	-0.009997160855152634	-0.009997160855152622	-0.009990392492572964	-0.00999039249257296	-0.009999162514969259	-0.009999162514969214	-0.009994137097043592	-0.009994137097043575	-0.009996357848991637	-0.00999635784899161	-0.009997953057169143	-0.009997953057169105	-0.00999932626936112	-0.009999326269361092	-0.009998665887568592	-0.009998665887568505	-0.00999939416134124	-0.009999394161341227	-0.009998423766601058	-0.009998423766601008	-0.009999267443025463	-0.009999267443025428	-0.009999503374029833	-0.009999503374029816	-0.009999811023430278	-0.009999811023430255	-0.009999999999999995	-0.00999999999999386	-0.009999103437566312	-0.009999103437566293	-0.009988394795260088	-0.009988394795260069	-0.009997134011254082	-0.009997134011254056	-0.00999744200571411	-0.009997442005714077	-0.009995103804274217	-0.009995103804274206	-0.009994055653151207	-0.0099940556531512	-0.009989386893981303	-0.009989386893981258	-0.009904754548145352	-0.00021119042752832493	-0.000053767438429386114	-0.00002802830710735089	-0.000018558956301815192	-8.040083459529212e-6	-4.750833633444875e-6	-1.7189713354908258e-6	-8.087114295868697e-8	-3.997837826642532e-18
1.0406040100000002e-12	-0.00500003271816611	-0.005000032718166153	-0.009999969261091934	-0.009999969261092062	-0.009999973796404615	-0.009999973796404445	-0.009999995685374234	-0.009999995685374206	-0.009999999929728809	-0.009999999929728732	-0.009999998129770765	-0.009999998129770735	-0.009999999435875599	-0.009999999435875756	-0.009999996449567618	-0.00999999644956753	-0.009999999660524787	-0.009999999660524755	-0.009999999974552547	-0.009999999974552516	-0.009999998259439752	-0.009999998259439724	-0.009999996177863435	-0.009999996177863355	-0.009999999894059591	-0.009999999894059657	-0.009999996271690691	-0.009999996271690561	-0.00999999994433202	-0.009999999944331959	-0.009999999524371105	-0.009999999524371035	-0.009999947525184103	-0.009999947525184084	-0.009991562747762002	-0.009991562747761994	-0.009994281399750655	-0.00999428139975065	-0.009979590627759303	-0.009979590627759247	-0.009995468715552383	-0.00999546871555237	-0.009999117518042607	-0.009999117518042585	-0.009994550367655858	-0.00999455036765583	-0.009999904374483415	-0.009999904374483386	-0.009997160855152603	-0.0099971608551526	-0.009990392492573033	-0.009990392492573006	-0.009999162514969271	-0.009999162514969236	-0.00999413709704356	-0.009994137097043531	-0.009996357848991602	-0.00999635784899154	-0.009997953057169155	-0.009997953057169119	-0.009999326269361116	-0.009999326269361055	-0.009998665887568519	-0.009998665887568502	-0.009999394161341267	-0.009999394161341242	-0.009998423766601035	-0.009998423766601008	-0.009999267443025437	-0.009999267443025428	-0.009999503374029823	-0.009999503374029823	-0.009999811023430316	-0.009999811023430297	-0.010000000000000005	-0.009999999999993871	-0.00999910343756633	-0.009999103437566298	-0.009988394795260074	-0.009988394795260062	-0.009997134011254086	-0.009997134011254082	-0.009997442005714086	-0.009997442005714074	-0.00999510380427422	-0.00999510380427422	-0.009994055653151245	-0.009994055653151212	-0.009989386893981276	-0.009989386893981274	-0.009904754548145328	-0.00021119042752833615	-0.00005376743842938154	-0.000028028307107344868	-0.000018558956301812235	-8.040083459521948e-6	-4.7508336334522925e-6	-1.7189713354901334e-6	-8.087114296807137e-8	-7.28480661105087e-19
1.0510100501000008e-12	-0.005000032718166143	-0.005000032718166125	-0.009999969261091991	-0.009999969261091965	-0.0099999737964047	-0.00999997379640464	-0.009999995685374179	-0.009999995685374205	-0.009999999929728637	-0.009999999929728665	-0.0099999981297708	-0.009999998129770727	-0.009999999435875675	-0.00999999943587564	-0.00999999644956762	-0.009999996449567531	-0.009999999660524764	-0.009999999660524738	-0.009999999974552587	-0.00999999997455252	-0.009999998259439731	-0.009999998259439728	-0.009999996177863374	-0.00999999617786342	-0.0099999998940596	-0.009999999894059572	-0.009999996271690677	-0.009999996271690698	-0.009999999944331988	-0.009999999944331973	-0.009999999524371056	-0.009999999524370997	-0.009999947525184094	-0.009999947525184063	-0.009991562747762016	-0.009991562747762011	-0.009994281399750704	-0.009994281399750686	-0.00997959062775925	-0.009979590627759239	-0.00999546871555238	-0.009995468715552368	-0.009999117518042614	-0.009999117518042602	-0.009994550367655878	-0.009994550367655857	-0.00999990437448335	-0.009999904374483344	-0.009997160855152632	-0.009997160855152617	-0.009990392492572997	-0.009990392492572974	-0.009999162514969254	-0.009999162514969219	-0.009994137097043582	-0.009994137097043582	-0.009996357848991605	-0.0099963578489916	-0.009997953057169114	-0.009997953057169108	-0.009999326269361158	-0.009999326269361114	-0.009998665887568575	-0.009998665887568533	-0.009999394161341246	-0.009999394161341236	-0.009998423766601051	-0.009998423766601003	-0.009999267443025466	-0.009999267443025463	-0.009999503374029804	-0.009999503374029765	-0.009999811023430314	-0.009999811023430265	-0.01	-0.009999999999993884	-0.009999103437566293	-0.00999910343756629	-0.009988394795260076	-0.009988394795260043	-0.009997134011254094	-0.009997134011254067	-0.009997442005714096	-0.00999744200571408	-0.009995103804274227	-0.009995103804274222	-0.00999405565315123	-0.009994055653151208	-0.00998938689398127	-0.009989386893981251	-0.009904754548145314	-0.00021119042752833477	-0.000053767438429376024	-0.000028028307107343835	-0.000018558956301807027	-8.040083459532018e-6	-4.750833633454274e-6	-1.7189713354935e-6	-8.08711429464777e-8	8.084060113183519e-18
1.0615201506010016e-12	-0.0050000327181660975	-0.005000032718166129	-0.00999996926109203	-0.009999969261092034	-0.009999973796404573	-0.009999973796404474	-0.009999995685374236	-0.009999995685374151	-0.00999999992972869	-0.009999999929728663	-0.009999998129770695	-0.009999998129770763	-0.009999999435875716	-0.009999999435875696	-0.009999996449567585	-0.009999996449567646	-0.009999999660524719	-0.009999999660524773	-0.009999999974552552	-0.009999999974552554	-0.009999998259439766	-0.009999998259439716	-0.009999996177863433	-0.00999999617786342	-0.009999999894059614	-0.009999999894059584	-0.009999996271690705	-0.009999996271690672	-0.009999999944331919	-0.009999999944331905	-0.00999999952437109	-0.009999999524370992	-0.009999947525184072	-0.009999947525184072	-0.009991562747761985	-0.00999156274776195	-0.009994281399750685	-0.009994281399750645	-0.009979590627759266	-0.009979590627759258	-0.009995468715552343	-0.009995468715552316	-0.009999117518042586	-0.00999911751804257	-0.009994550367655845	-0.009994550367655812	-0.009999904374483365	-0.009999904374483361	-0.009997160855152629	-0.009997160855152594	-0.009990392492573	-0.009990392492572968	-0.009999162514969248	-0.009999162514969233	-0.009994137097043585	-0.009994137097043582	-0.009996357848991574	-0.009996357848991569	-0.009997953057169122	-0.0099979530571691	-0.0099993262693611	-0.009999326269361094	-0.009998665887568543	-0.009998665887568522	-0.009999394161341262	-0.00999939416134123	-0.00999842376660107	-0.009998423766601018	-0.009999267443025473	-0.00999926744302546	-0.00999950337402982	-0.009999503374029777	-0.009999811023430309	-0.009999811023430283	-0.010000000000000005	-0.009999999999993866	-0.009999103437566286	-0.009999103437566282	-0.009988394795260074	-0.009988394795260067	-0.009997134011254079	-0.009997134011254074	-0.009997442005714098	-0.00999744200571408	-0.009995103804274232	-0.00999510380427423	-0.00999405565315121	-0.009994055653151182	-0.009989386893981279	-0.009989386893981277	-0.009904754548145309	-0.00021119042752833992	-0.000053767438429373165	-0.000028028307107347348	-0.000018558956301808667	-8.04008345951804e-6	-4.750833633447073e-6	-1.718971335492107e-6	-8.087114295829542e-8	4.119167518327697e-18
1.0721353521070122e-12	-0.005000032718166129	-0.005000032718166153	-0.009999969261091993	-0.009999969261091963	-0.009999973796404639	-0.009999973796404554	-0.009999995685374262	-0.009999995685374128	-0.009999999929728743	-0.009999999929728717	-0.009999998129770728	-0.009999998129770647	-0.009999999435875732	-0.00999999943587567	-0.009999996449567611	-0.009999996449567705	-0.009999999660524827	-0.009999999660524745	-0.009999999974552568	-0.009999999974552549	-0.009999998259439749	-0.009999998259439797	-0.009999996177863384	-0.009999996177863405	-0.009999999894059612	-0.009999999894059725	-0.009999996271690723	-0.00999999627169076	-0.009999999944331981	-0.009999999944332004	-0.009999999524370978	-0.009999999524371011	-0.009999947525184115	-0.009999947525184056	-0.009991562747761994	-0.009991562747761973	-0.009994281399750685	-0.009994281399750672	-0.009979590627759275	-0.00997959062775924	-0.009995468715552371	-0.009995468715552366	-0.009999117518042585	-0.009999117518042578	-0.00999455036765588	-0.009994550367655846	-0.009999904374483382	-0.009999904374483372	-0.009997160855152622	-0.009997160855152584	-0.009990392492573023	-0.009990392492573007	-0.009999162514969231	-0.009999162514969202	-0.009994137097043573	-0.009994137097043571	-0.009996357848991598	-0.009996357848991598	-0.009997953057169117	-0.009997953057169098	-0.009999326269361168	-0.009999326269361104	-0.009998665887568575	-0.009998665887568554	-0.009999394161341253	-0.009999394161341232	-0.009998423766601051	-0.00999842376660102	-0.009999267443025445	-0.009999267443025438	-0.009999503374029797	-0.009999503374029784	-0.009999811023430309	-0.009999811023430265	-0.009999999999999997	-0.00999999999999392	-0.009999103437566308	-0.009999103437566301	-0.009988394795260097	-0.009988394795260057	-0.009997134011254067	-0.00999713401125406	-0.009997442005714055	-0.009997442005714034	-0.009995103804274205	-0.009995103804274196	-0.009994055653151226	-0.0099940556531512	-0.009989386893981277	-0.009989386893981267	-0.009904754548145267	-0.00021119042752832762	-0.00005376743842937604	-0.000028028307107341924	-0.000018558956301805225	-8.040083459521325e-6	-4.750833633453284e-6	-1.7189713354921967e-6	-8.087114295406955e-8	-2.52112865766079e-18
1.0828567056280793e-12	-0.005000032718166115	-0.005000032718166125	-0.009999969261092007	-0.00999996926109199	-0.009999973796404615	-0.00999997379640464	-0.009999995685374317	-0.00999999568537418	-0.009999999929728649	-0.009999999929728675	-0.009999998129770652	-0.009999998129770751	-0.00999999943587571	-0.00999999943587578	-0.009999996449567533	-0.009999996449567556	-0.009999999660524773	-0.009999999660524764	-0.009999999974552563	-0.009999999974552557	-0.00999999825943976	-0.009999998259439763	-0.009999996177863449	-0.009999996177863391	-0.009999999894059627	-0.009999999894059615	-0.009999996271690695	-0.009999996271690627	-0.009999999944331959	-0.009999999944332014	-0.009999999524371049	-0.009999999524370952	-0.009999947525184032	-0.009999947525184056	-0.009991562747762032	-0.009991562747762002	-0.009994281399750723	-0.009994281399750664	-0.009979590627759258	-0.009979590627759253	-0.009995468715552352	-0.009995468715552331	-0.009999117518042595	-0.00999911751804259	-0.009994550367655858	-0.009994550367655843	-0.009999904374483375	-0.00999990437448336	-0.00999716085515263	-0.009997160855152613	-0.00999039249257301	-0.009990392492572997	-0.009999162514969226	-0.009999162514969209	-0.009994137097043582	-0.009994137097043564	-0.009996357848991628	-0.009996357848991578	-0.00999795305716912	-0.009997953057169114	-0.009999326269361106	-0.009999326269361095	-0.009998665887568522	-0.009998665887568503	-0.00999939416134124	-0.00999939416134122	-0.00999842376660107	-0.009998423766601025	-0.009999267443025458	-0.009999267443025452	-0.009999503374029833	-0.00999950337402978	-0.009999811023430285	-0.009999811023430245	-0.010000000000000009	-0.009999999999993923	-0.009999103437566282	-0.00999910343756628	-0.009988394795260092	-0.009988394795260081	-0.009997134011254072	-0.009997134011254053	-0.009997442005714067	-0.009997442005714032	-0.009995103804274224	-0.009995103804274198	-0.009994055653151228	-0.009994055653151208	-0.009989386893981277	-0.009989386893981274	-0.009904754548145277	-0.00021119042752832192	-0.000053767438429385037	-0.000028028307107342215	-0.000018558956301810917	-8.040083459513305e-6	-4.750833633446349e-6	-1.7189713354910073e-6	-8.087114296059505e-8	-3.691992247994016e-18
1.0936852726843608e-12	-0.005000032718166181	-0.005000032718166133	-0.00999996926109203	-0.009999969261091993	-0.009999973796404672	-0.009999973796404599	-0.009999995685374232	-0.009999995685374068	-0.009999999929728776	-0.009999999929728717	-0.00999999812977064	-0.009999998129770695	-0.009999999435875737	-0.009999999435875642	-0.009999996449567672	-0.009999996449567635	-0.009999999660524785	-0.009999999660524797	-0.009999999974552556	-0.009999999974552495	-0.009999998259439764	-0.009999998259439804	-0.009999996177863396	-0.009999996177863351	-0.009999999894059607	-0.009999999894059601	-0.009999996271690695	-0.009999996271690723	-0.009999999944332007	-0.009999999944331957	-0.009999999524371061	-0.009999999524371035	-0.009999947525184016	-0.00999994752518406	-0.009991562747761966	-0.009991562747761962	-0.009994281399750697	-0.009994281399750692	-0.009979590627759282	-0.009979590627759266	-0.009995468715552354	-0.009995468715552342	-0.00999911751804258	-0.009999117518042552	-0.009994550367655857	-0.009994550367655813	-0.00999990437448339	-0.009999904374483375	-0.009997160855152608	-0.009997160855152598	-0.00999039249257304	-0.009990392492573037	-0.009999162514969255	-0.009999162514969219	-0.009994137097043571	-0.00999413709704357	-0.009996357848991605	-0.009996357848991602	-0.00999795305716914	-0.009997953057169131	-0.009999326269361127	-0.009999326269361092	-0.009998665887568542	-0.009998665887568509	-0.00999939416134126	-0.009999394161341232	-0.00999842376660104	-0.009998423766601032	-0.009999267443025442	-0.009999267443025423	-0.00999950337402983	-0.009999503374029783	-0.009999811023430295	-0.009999811023430283	-0.010000000000000004	-0.009999999999993882	-0.009999103437566298	-0.009999103437566298	-0.009988394795260076	-0.009988394795260072	-0.009997134011254105	-0.009997134011254098	-0.009997442005714065	-0.009997442005714063	-0.009995103804274201	-0.0099951038042742	-0.009994055653151226	-0.009994055653151201	-0.009989386893981303	-0.009989386893981302	-0.009904754548145286	-0.00021119042752831358	-0.0000537674384293759	-0.00002802830710733985	-0.000018558956301801576	-8.040083459519212e-6	-4.750833633443587e-6	-1.7189713354928047e-6	-8.08711429630917e-8	-1.2861761696004954e-19
