3.000000000000000000e+00,1.184292792552018909e-12,6.510032339962175709e-14,6.757980798963253003e-13,4.110392295254053187e-12,5.242517841388890417e-13,1.969857472163931304e-12,9.502365871775017946e-13,2.449346897341949701e-13,5.979289445565514368e-13,2.156471147938763108e-12,8.431238633626645144e-13,2.353442056881470298e-12,1.667238070091077239e-12,2.595768855222006250e-12,3.904269441007331991e-13,1.732402230284353720e-12,3.182911710268997755e-13,2.551812988123345939e-12,3.603251906480620731e-12,2.050502730646526061e-12,2.495865172300310266e-12,7.731839225553822923e-13,1.726183897031436645e-12,2.893062462674145350e-12,2.495376489869495425e-12,1.401131340621163208e-13,2.079244312905848816e-12,3.556977136164133219e-12,4.618029234822091854e-13,2.022382960629492811e-12,5.048611171989077821e-13,2.150284709050779525e-12,8.418933019512220762e-13,8.472578751127298660e-13,2.119625330828704411e-12,3.173468084609367987e-12,1.070007145440751284e-12,3.173130269678588780e-12,1.005030697012563494e-17,1.627251585211157990e-12,2.728569777519388406e-12,5.461891485456427592e-12,1.922919977943411981e-12,2.138825893962452069e-12,3.210831275339291767e-12,1.989879269631577614e-12,5.954867063838167367e-12,8.431238633626645144e-13,4.490715541403371932e-12,4.672785693726814772e-12,3.107509069210270295e-12,1.098607799375333278e-12,1.181084035537167009e-12,1.142236143074878230e-12,1.785671862804002879e-12,2.744652920920176890e-13,4.368529149507582855e-12,2.880205954467182423e-12,1.027546913559239342e-12,1.070536705968936761e-17,1.628275923485153080e-12,2.681532223304280812e-12,3.385216151536951851e-12,2.302716428694144251e-12,6.238593735709915434e-13,2.068260488160832635e-13,4.473553141548726638e-12,4.955733819706256847e-13,6.238593735709915434e-13,1.993890504265706588e-12,2.311728601135731222e-14,2.643202870593741688e-12,4.492732973614862318e-12,4.040628136601466230e-12,3.436338296321645456e-12,3.808570711716278888e-12,2.660968374000538821e-12,1.627789820917455513e-12,3.571297471760791918e-12,1.745515279809313623e-12,5.633526912957438717e-13,4.368529149507582855e-12,1.924609402046396643e-12,3.279976986582370138e-12,1.357503471696311526e-12,2.355266589211241170e-12,2.046816065227749345e-12,1.611028313014144538e-12,1.280370546731417863e-12,2.317777401225059696e-12,2.014318050001298456e-12,1.345267792326621005e-12,2.022301470744814524e-12,7.749862701276957447e-14,3.013154917655378478e-12,1.640529447252177256e-12,1.762877623032934715e-12,2.567190117211074856e-12,1.450708096492603447e-12,1.731290767351844264e-12,5.396723344463331158e-13,1.280370546731417863e-12,2.228153039673055662e-12,1.206777804489941793e-12,5.286715727610907827e-12,1.599705708011643685e-12,2.088941954850611041e-12,2.702757123914370726e-12,4.872058497386499514e-12,3.812310738232902986e-12,1.435399149163501071e-13,7.157503991509109993e-13,1.359528094663240389e-12,1.969737162352802265e-12,8.268088505319265410e-13,2.409506015301974380e-13,2.136204190470625420e-12,1.239200215701397919e-12,9.552296677289909070e-13,3.243234364839326346e-12,2.316584768930171425e-12,1.011844341408191042e-12,2.836047669136235876e-12,2.869596707686633119e-12,3.318698046895305273e-12,2.551812988123345939e-12,3.849044656376077984e-13,2.577544306088576797e-12,1.918135392953546350e-12,2.681532223304280812e-12,2.785495137574620148e-12,4.633320247616962161e-12,3.484574591577217453e-12,1.027546913559239342e-12,2.862792475822702990e-12,2.580595111864610316e-12,2.346212690265994925e-12,1.582635587105540958e-12,1.634571276734336726e-12,1.580204716336408111e-12,3.762909987024363232e-12,2.869596707686633119e-12,3.871465398294585850e-12,2.731323704265212469e-12,1.550868250676487969e-12,2.965816631548160496e-12,2.079244312905848816e-12,1.213711617980486165e-12,2.165781895450699262e-12,1.324189915078578631e-12,2.703459046864414096e-12,9.502365871775017946e-13,2.373474528831941017e-12,4.040628136601466230e-12,1.902116681224699784e-12,2.816424191028687489e-13,1.022909414768688227e-12,2.551812988123345939e-12,3.318698046895305273e-12,1.975377499199153640e-12,3.397478070964984173e-12,1.635900366954942883e-12,2.438474655297692841e-12,1.998506339290632405e-12,2.165781895450699262e-12,8.197386227783463683e-13,9.199315653944424823e-13,2.471605659915116452e-12,1.138131557032432088e-12,2.720625628605911914e-12,2.995236312759577152e-12,2.352372778008597644e-12,1.960004330615893364e-12,2.808421579911398178e-12,7.028459330828651786e-13,2.630432654466137197e-12,1.916683410134710379e-12,5.048611171989077821e-13,1.239200215701397919e-12,9.922693556849681946e-13,2.097585805360258556e-12,1.072236588782456432e-13,3.978812139678070060e-12,3.590616578187842549e-12,2.109208664574168252e-13,1.285820959219130896e-12,3.489655226023621837e-12,2.302716428694144251e-12,4.772353826102090679e-12,3.693579614662853824e-12,1.639954205130573912e-12,3.403840206601449253e-12,6.757980798963253003e-13,1.262941975494673593e-12,3.812310738232902986e-12,2.472583388017058856e-12,2.558488821217063613e-12,3.270628472253638084e-12,1.756649274664565516e-12,1.266335232113840211e-12,4.438226470884983396e-12,2.302716428694144251e-12,4.530067857906752321e-14,1.530531140323184791e-12,3.511630727381366617e-12,3.832516444249360593e-13,1.869535001052759864e-12,1.954239413299920836e-12,1.762877623032934715e-12,9.546344477499565380e-13,1.401131340621163208e-13,2.728955135543943363e-12,1.642362403807723248e-12,2.316584768930171425e-12,1.902116681224699784e-12,3.374207787634487080e-12,7.479181637039814324e-13,3.101847873528872347e-12,3.172796349770443531e-12,2.965816631548160496e-12,2.284418009590131821e-12,6.302374398185099950e-13,2.079244312905848816e-12,2.302716428694144251e-12,1.773620399905045783e-12,3.871465398294585850e-12,1.194373621218304684e-12,3.374207787634487080e-12,4.442695820075171969e-13,8.268088505319265410e-13,2.495376489869495425e-12,2.325840811066940868e-12,1.267395425281914317e-12,1.798652329633927026e-13,2.190445927293392925e-13,3.172796349770443531e-12,1.627789820917455513e-12,1.633460774889571421e-13,3.280906085365204929e-12,2.109208664574168252e-13,5.235581062306341186e-12,1.455620390152653551e-12,1.548277362657682551e-12,4.829651908065307847e-12,2.747620069296413984e-12,1.520803716875318803e-12,2.531765872990543090e-12,2.808421579911398178e-12,1.430063381681404174e-12,1.166161722873892519e-12,2.965816631548160496e-12,1.905618539345679938e-12,2.321801561108943688e-12,8.052344647427032497e-14,5.319523595012591635e-13,4.420805345345326015e-12,1.960004330615893364e-12,2.991319481827272834e-13,2.168743920232598813e-12,3.569405818924357035e-12,1.123659599697292136e-12,7.731839225553822923e-13,3.008761083435148457e-12,4.348531505462634030e-12,6.926843055401237309e-13,3.080627410930724168e-12,4.087075537763043675e-12,7.749862701276957447e-14,1.059373186580785831e-12,3.576428730653285127e-12,3.603251906480620731e-12,4.009286023108700655e-14,2.832282314683204535e-12,1.161096551125622569e-12,5.589260095509198097e-13,3.530914751360657039e-12,3.147974150802420591e-14,2.606157898846226301e-12,1.866950521397454693e-13,2.352170970660551356e-12,1.203763783230093958e-12,1.003401606102746971e-12,9.388124386427244787e-13,2.467719286274787087e-12,1.896102914207282643e-12,6.953220509649586727e-13,2.190445927293392925e-13,1.782970171540364066e-12,3.414358772750032084e-12,1.756649274664565516e-12,2.371713172203638405e-12,2.438474655297692841e-12,3.243234364839326346e-12,5.442923843377471449e-13,9.600834561486922464e-13,2.228153039673055662e-12,2.522181190214712603e-12,2.832282314683204535e-12,3.833601022392657167e-12,2.038429114799648256e-12,2.337879010233309002e-12,1.409091349340557700e-12,1.098607799375333278e-12,4.110392295254053187e-12,1.460174621443209468e-12,2.119625330828704411e-12,2.972466727742040201e-12,7.739847416689548537e-13,2.741313648715026461e-12,2.703459046864414096e-12,2.606157898846226301e-12,4.368033207032215946e-12,2.996945571049636960e-12,7.696118497177224419e-13,1.972224651079133960e-12,3.513001708399064558e-12,2.649068316260467649e-12,5.707942955036839769e-13,2.747620069296413984e-12,2.337732649717931705e-12,5.930714418550407342e-13,3.013154917655378478e-12,3.572731066274332917e-13,1.779218424857398248e-13,3.574707661587177604e-12,5.232193327246358844e-12,9.546344477499565380e-13,3.513001708399064558e-12,6.510032339962175709e-14,2.652140154108817474e-12,7.826759461886609585e-13,2.126411088130042072e-12,1.877780597915638592e-12,2.080990052614800745e-12,1.181084035537167009e-12,4.607878444717385365e-12,1.544248851213461792e-13,6.206158218480851730e-13,1.367685592775077309e-13,3.951697244351743440e-13,1.298709735408852956e-12,1.269031369792556026e-12,8.732965041999926206e-13,8.588319245848804267e-13,3.280906085365204929e-12,1.358556695278679581e-12,1.474434813651496563e-12,2.190445927293392925e-13,9.600834561486922464e-13,2.862792475822702990e-12,1.568279606898120226e-13,2.871255198033627380e-12,1.070007145440751284e-12,2.122914997711136665e-12,2.918094033604149554e-14,4.606547903019610300e-13,2.317777401225059696e-12,1.358556695278679581e-12,2.800901613710065910e-12,2.440113813578932678e-12,6.926996479070585333e-14,4.128744327026504560e-12,2.747620069296413984e-12,2.403716354785616370e-12,2.434774389710043877e-12,4.181595200691446585e-12,1.936787963460882873e-12,5.930714418550407342e-13,1.026441284017682462e-12,2.822811092303526257e-12,1.924609402046396643e-12,5.602368486337564481e-12,7.911299481675954726e-13,1.922919977943411981e-12,7.739847416689548537e-13,3.173130269678588780e-12,2.583112527936131838e-12,1.239215273383658734e-12,1.091691279627845604e-12,1.194373621218304684e-12,1.378832731862959871e-12,1.659088685720001027e-12,3.904269441007331991e-13,6.238593735709915434e-13,2.436681373109845508e-12,3.871465398294585850e-12,1.488704875771268065e-12,7.245528595310051449e-13,3.484574591577217453e-12,4.087075537763043675e-12,2.425387934057601496e-12,4.345671810396790134e-12,3.832516444249360593e-13,1.633460774889571421e-13,2.357628573161750938e-12,3.788615466903250293e-12,5.048611171989077821e-13,4.870642979070709916e-13,1.298075426436387868e-12,9.199315653944424823e-13,1.722618460345568014e-12,5.525164647869072392e-13,1.296838786640623020e-12,1.687723469633613460e-12,1.866950521397454693e-13,1.011844341408191042e-12,1.936440015348780730e-12,1.430063381681404174e-12,2.479748545458245477e-12,8.741175652265052588e-13,2.995236312759577152e-12,2.138825893962452069e-12,4.512081019329638209e-12,3.511630727381366617e-12,1.228628364437866122e-12,2.088941954850611041e-12,2.521646602757590668e-12,9.388124386427244787e-13,4.368529149507582855e-12,1.053261635603359859e-13,1.351548275773652319e-13,1.222738988550637840e-12,2.082211492722293646e-12,1.974969645473838349e-12,3.176882293449596518e-13,1.206777804489941793e-12,2.038429114799648256e-12,7.242437374483415898e-13,3.703751518276882693e-12,1.994706582960436977e-12,1.726183897031436645e-12,3.938121334105856359e-12,2.631939351321870384e-12,5.461891485456427592e-12,9.307648630506893779e-13,1.548277362657682551e-12,3.101847873528872347e-12,3.572731066274332917e-13,7.402202366153348647e-13,1.361890353044723967e-12,2.284418009590131821e-12,3.244870690825205154e-12,2.169102815491364717e-12,1.756649274664565516e-12,2.360679088083362940e-12,2.311728601135731222e-14,1.262941975494673593e-12,1.124546162591115576e-12,3.014854253408460573e-12,1.338037670478569473e-12,6.591653998635512241e-13,4.492732973614862318e-12,2.972466727742040201e-12,1.302692299358573831e-12,1.409091349340557700e-12,2.151072459699058857e-12,7.025116142298907560e-13,1.308310521415857077e-15,3.894783083297198963e-12,3.075788162143502840e-12,6.070028540065556912e-13,2.208113156957565745e-12,6.757980798963253003e-13,1.432984437744244620e-12,1.798652329633927026e-13,1.125358586718355297e-13,1.166161722873892519e-12,1.580204716336408111e-12,1.157049051348583349e-12,2.472583388017058856e-12,1.395460927787921905e-12,8.231798271179062249e-13,3.280906085365204929e-12,9.730437167919544257e-13,3.662040585217240357e-13,1.467603934908602658e-12,2.403716354785616370e-12,3.371320499656442673e-12,6.355989654157492013e-13,3.639808922874971595e-12,3.605814808276669351e-12,2.698200762756967605e-12,1.303946547691422457e-12,2.918094033604149554e-14,2.109208664574168252e-13,2.299156061328126015e-12,2.315101359247206025e-12,2.801806581497001865e-12,2.903577220664912862e-12,2.050502730646526061e-12,4.633320247616962161e-12,2.526650680954334763e-12,5.719783454817313955e-13,4.997463404735760001e-12,2.995236312759577152e-12,5.270240767606542768e-13,6.780748378766546757e-13,2.753527909137293299e-13,1.561985439965770560e-12,2.325840811066940868e-12,1.517618059942516118e-12,1.170996616566811289e-12,1.430063381681404174e-12,2.107155623031142504e-12,2.227448723437809471e-12,1.960004330615893364e-12,7.153378275280905541e-13,3.556977136164133219e-12,5.308528433476984378e-13,4.087075537763043675e-12,8.588319245848804267e-13,8.129240172976068879e-13,1.432984437744244620e-12,1.508391038388838477e-12,2.764431797863310885e-12,2.728955135543943363e-12,1.873593419049878873e-12,3.244747535742599530e-12,1.125930192652743242e-12,3.371320499656442673e-12,3.385216151536951851e-12,7.157503991509109993e-13,1.975377499199153640e-12,1.762521686940295197e-12,3.693579614662853824e-12,4.438226470884983396e-12,1.687723469633613460e-12,4.420805345345326015e-12,1.305684950651154696e-12,3.616669987391956974e-12,1.007531366208987422e-12,7.055877252659164787e-13,3.681980256232423598e-12,1.557663737903446828e-12,1.450934797665482551e-12,8.588319245848804267e-13,1.170996616566811289e-12,1.704937707899019177e-12,4.637291379727521287e-12,2.097585805360258556e-12,2.220188749596638924e-12,3.265666948685069203e-12,3.600863059766592892e-13,1.413335835876070513e-12,3.379983444784515040e-12,2.474959567019965220e-12,5.719783454817313955e-13,2.436681373109845508e-12,9.659259496072806455e-13,3.058157047783046785e-12,3.513001708399064558e-12,5.636982536078907271e-13,3.892232037928486253e-12,7.749862701276957447e-14,3.814605101970208548e-12,8.588319245848804267e-13,1.379722582196615494e-12,1.175491877991271942e-13,2.249847883860075466e-12,4.467697968652589260e-12,1.005030697012563494e-17,2.315035052788983393e-12,5.570606024559478015e-13,7.230653981670299505e-14,6.302374398185099950e-13,5.106647699923975458e-12,2.540144604980143012e-12,1.516692262056415477e-12,4.633320247616962161e-12,1.006760464917726457e-12,7.055877252659164787e-13,1.298709735408852956e-12,8.431238633626645144e-13,3.119374791944258267e-12,4.351973390349280590e-12,1.536083148767615043e-12,5.615761082870679578e-13,1.911589830413069056e-13,1.170996616566811289e-12,1.762521686940295197e-12,1.582635587105540958e-12,1.125358586718355297e-13,1.269031369792556026e-12,3.385216151536951851e-12,5.688266750134832961e-13,2.518788609583555051e-12,8.129240172976068879e-13,6.499849690089788839e-13,4.637291379727521287e-12,4.512081019329638209e-12,2.046816065227749345e-12,1.782970171540364066e-12,3.210831275339291767e-12,3.556977136164133219e-12,8.588319245848804267e-13,1.409091349340557700e-12,3.571297471760791918e-12,3.003786849790417824e-12,1.743034310146760985e-12,2.722560066030247819e-12,2.346212690265994925e-12,3.484574591577217453e-12,3.574707661587177604e-12,6.355989654157492013e-13,1.369487457834194458e-12,2.613764439352679493e-12,7.739847416689548537e-13,1.345267792326621005e-12,2.681824386067520367e-12,3.013154917655378478e-12,1.400967368668526024e-13,2.758155522167727397e-12,1.550868250676487969e-12,3.265666948685069203e-12,1.993890504265706588e-12,3.603251906480620731e-12,2.702299493527061716e-12,1.038931744317709941e-12,1.523161097512834478e-12,2.702299493527061716e-12,1.866950521397454693e-13,3.511630727381366617e-12,5.636254140085061902e-13,8.129240172976068879e-13,2.080990052614800745e-12,3.957910129872553964e-12,7.153378275280905541e-13,3.436338296321645456e-12,1.687723469633613460e-12,1.548536837416431156e-13,1.192257852346533261e-12,2.965816631548160496e-12,3.243928160745129910e-12,2.228153039673055662e-12,2.374861218107436101e-12,2.119563434574052423e-12,1.811792484649984459e-12,2.483003436565151321e-14,1.650697435179214292e-12,1.946351767383643932e-12,2.618955804522657234e-12,3.459951291723219464e-14,1.718870799242108671e-12,3.702574817439559511e-12,2.448637223831613815e-12,4.508314849733805943e-12,2.066042066631538078e-12,2.334613416951783301e-12,1.902460142313054986e-13,1.561985439965770560e-12,3.454014833885140052e-12,7.206324663191480582e-13,1.125358586718355297e-13,2.483003436565151321e-14,4.087075537763043675e-12,3.381899777100965883e-12,4.500346671026573711e-12,3.719493968354867783e-12,9.390172343544304358e-13,1.773620399905045783e-12,5.351306208731478806e-13,2.832282314683204535e-12,4.864250049481261656e-12,9.635043376284199555e-13,1.627789820917455513e-12,3.978812139678070060e-12,3.945097452770641829e-12,5.636254140085061902e-13,1.125930192652743242e-12,3.951697244351743440e-13,3.103676536452826886e-12,2.299156061328126015e-12,8.129240172976068879e-13,3.226666601157814537e-13,2.923020876626171955e-12,2.599159499006477847e-12,2.526650680954334763e-12,5.570606024559478015e-13,2.080990052614800745e-12,4.465352451546934528e-13,3.999824226552651362e-12,4.438226470884983396e-12,3.569405818924357035e-12,1.528368375162711385e-12,4.772353826102090679e-12,1.285820959219130896e-12,3.210831275339291767e-12,3.904269441007331991e-13,2.288732489063877748e-12,2.722560066030247819e-12,1.916683410134710379e-12,2.785495137574620148e-12,1.003401606102746971e-12,3.758808177084179672e-12,1.922919977943411981e-12,1.625091459735195989e-12,2.288732489063877748e-12,1.935943016838570038e-12,1.280920164065798426e-12,2.137750378619537250e-12,3.849044656376077984e-13,1.559999689316722116e-12,3.814316595922917137e-12,2.126694453955223313e-12,1.004353091318962221e-17,2.360176633703243638e-12,3.978812139678070060e-12,6.746933573773633104e-13,2.489543531505745556e-12,2.014318050001298456e-12,3.479794188605755547e-12,1.324189915078578631e-12,8.231798271179062249e-13,9.668002898701170594e-13,8.231798271179062249e-13,2.819081137062240500e-12,1.400967368668526024e-13,2.091863310243108207e-12,5.930714418550407342e-13,3.058303198330399581e-12,1.400967368668526024e-13,9.541005458438643925e-13,2.608780869057802482e-12,4.351128608932234982e-12,1.061154253603218950e-12,1.650697435179214292e-12,2.849397173809975825e-12,1.550868250676487969e-12,3.063232133847571976e-13,2.646226284649382534e-12,8.949905765556291965e-13,3.902374732195413890e-12,1.239215273383658734e-12,8.949905765556291965e-13,7.230653981670299505e-14,2.302716428694144251e-12,4.622230559667204990e-12,3.611848680235571172e-14,1.667238070091077239e-12,2.495865172300310266e-12,2.440113813578932678e-12,2.311728601135731222e-14,2.220188749596638924e-12,2.957029424538434070e-12,1.351881572849355642e-12,2.156471147938763108e-12,4.526530171513301542e-13,3.489655226023621837e-12,2.552390631929635858e-12,4.911258871566583984e-14,2.229294246007246556e-12,4.829651908065307847e-12,5.820359601997983302e-13,1.635900366954942883e-12,1.236217587679337218e-12,8.801696470209439354e-13,2.077060613386592201e-12,2.595768855222006250e-12,1.650085356897558459e-12,2.409101055333207422e-13,9.704272048809180793e-13,5.636982536078907271e-13,5.636982536078907271e-13,2.636036616375687115e-12,9.730437167919544257e-13,3.904269441007331991e-13,9.545636693801109115e-13,8.892028663170987731e-13,1.911589830413069056e-13,2.728569777519388406e-12,5.213241762108908048e-14,6.479798090195799410e-13,1.061154253603218950e-12,4.360787972552306412e-12,3.015647221835766770e-12,3.776668598212032043e-12,1.911589830413069056e-13,1.395460927787921905e-12,3.808570711716278888e-12,4.765938590819177499e-13,6.997227681344198562e-13,1.550868250676487969e-12,4.193905424647837985e-12,3.546764482297199838e-12,2.342528366783574976e-12,1.942240839953737675e-12,1.844248177661980806e-12,5.900832875828957005e-13,3.265666948685069203e-12,1.413335835876070513e-12,2.216985566989766416e-12,1.369487457834194458e-12,1.946351767383643932e-12,4.444552026351452003e-12,2.593181435195361000e-12,9.545636693801109115e-13,2.337879010233309002e-12,3.603251906480620731e-12,2.928182235015845585e-12,8.268088505319265410e-13,2.216985566989766416e-12,1.493655753279888551e-12,1.252697034244694121e-12,1.755943195272035262e-12,3.243928160745129910e-12,2.337879010233309002e-12,2.241081561438668681e-13,3.957910129872553964e-12,1.635900366954942883e-12,1.820317645012479680e-12,1.726597155638667188e-12,3.600863059766592892e-13,1.222738988550637840e-12,1.948420209952999028e-12,2.044180855270371141e-12,3.757697597357935707e-12,2.954298110565337400e-12,2.862792475822702990e-12,3.702574817439559511e-12,2.965816631548160496e-12,8.231798271179062249e-13,5.270240767606542768e-13,2.987995484132059830e-12,1.338037670478569473e-12,1.427562268520327653e-12,3.107509069210270295e-12,1.873593419049878873e-12,1.552706891088372682e-12,3.663363799582996792e-12,5.179299091191989632e-12,4.607878444717385365e-12,2.646226284649382534e-12,3.551993587411484954e-13,2.169102815491364717e-12,2.621603075889443942e-12,1.100370586415080351e-12,2.720625628605911914e-12,1.138131557032432088e-12,2.220188749596638924e-12,1.194373621218304684e-12,2.947581170149641210e-12,1.548277362657682551e-12,1.266335232113840211e-12,2.643202870593741688e-12,2.558488821217063613e-12,1.853113218264648148e-12,3.530914751360657039e-12,1.726183897031436645e-12,8.123963920395582013e-13,1.049468355025294107e-12,8.268088505319265410e-13,2.744652920920176890e-13,2.681532223304280812e-12,4.110392295254053187e-12,7.756781461333570756e-13,4.997463404735760001e-12,3.902374732195413890e-12,1.488704875771268065e-12,2.119563434574052423e-12,3.003753762931271343e-13,1.267395425281914317e-12,1.916683410134710379e-12,6.021181313386971420e-13,1.359528094663240389e-12,6.653002548702052324e-13,5.308528433476984378e-13,2.082904679001539945e-13,2.216985566989766416e-12,2.855782794970629366e-12,1.280370546731417863e-12,4.725508539607005210e-12,2.107155623031142504e-12,2.003464679121403875e-12,2.706260187086858755e-12,3.511630727381366617e-12,1.954239413299920836e-12,4.955733819706256847e-13,8.615969454778276639e-13,1.530531140323184791e-12,2.138825893962452069e-12,3.603251906480620731e-12,5.442923843377471449e-13,9.552296677289909070e-13,8.898378801816977148e-13,1.021619576169422789e-17,9.307648630506893779e-13,2.738197858543457465e-13,1.759828091076016789e-12,2.567190117211074856e-12,2.456724196395865885e-12,1.825679631493479827e-12,3.279976986582370138e-12,2.606157898846226301e-12,2.947581170149641210e-12,1.379722582196615494e-12,1.616168624499569142e-13,1.599705708011643685e-12,3.244747535742599530e-12,1.291132641116412919e-12,2.247142461710058987e-13,6.757980798963253003e-13,2.373399863786959228e-12,2.540144604980143012e-12,1.361890353044723967e-12,3.454014833885140052e-12,2.928182235015845585e-12,3.224089993172745107e-12,6.072304695643271998e-13,3.569405818924357035e-12,2.835341256339963193e-12,3.894783083297198963e-12,2.489174578572889728e-12,4.559420288508719860e-14,2.169102815491364717e-12,3.119374791944258267e-12,1.348269224609753945e-12,2.838064259085847325e-12,1.873884853133134936e-14,1.750643005207172603e-13,1.650085356897558459e-12,3.569405818924357035e-12,1.625091459735195989e-12,2.923020876626171955e-12,1.959631874838816985e-12,2.541083337548776010e-12,1.138131557032432088e-12,2.409101055333207422e-13,1.825679631493479827e-12,5.589260095509198097e-13,1.581067009854718951e-12,3.776668598212032043e-12,6.070028540065556912e-13,2.374861218107436101e-12,2.522181190214712603e-12,4.845720107477846157e-12,3.213177135237466559e-12,9.442375066046130937e-13,1.516692262056415477e-12,1.561985439965770560e-12,3.390865582756869675e-13,2.337732649717931705e-12,3.103676536452826886e-12,1.755943195272035262e-12,2.299156061328126015e-12,4.617919873686489396e-12,1.157049051348583349e-12,2.893351796594578818e-12,9.490471910436704937e-13,2.764431797863310885e-12,1.627789820917455513e-12,4.008236633672020470e-14,3.003829494833803750e-12,3.868980357032574598e-13,1.516692262056415477e-12,9.390172343544304358e-13,1.409091349340557700e-12,2.353442056881470298e-12,2.302716428694144251e-12,1.432984437744244620e-12,4.205711889039532701e-12,1.581067009854718951e-12,2.606157898846226301e-12,1.639954205130573912e-12,3.106183241583743276e-12,2.489174578572889728e-12,5.270240767606542768e-13,8.588319245848804267e-13,3.871465398294585850e-12,2.785495137574620148e-12,3.214843957722837211e-12,2.744652920920176890e-13,1.280370546731417863e-12,3.381899777100965883e-12,2.338426437081566695e-12,5.159949877916636385e-12,2.927654752788139751e-12,3.106183241583743276e-12,2.360176633703243638e-12,2.808421579911398178e-12,2.958109432254827018e-12,3.868980357032574598e-13,2.495865172300310266e-12,3.173468084609367987e-12,3.078394524289452621e-12,1.873593419049878873e-12,4.617919873686489396e-12,3.226745861690852766e-12,3.404065581859954954e-12,3.495567232373618269e-12,2.178471355385397423e-12,2.698200762756967605e-12,1.142236143074878230e-12,2.558488821217063613e-12,1.319971509781816797e-12,2.471605659915116452e-12,3.616669987391956974e-12,9.546344477499565380e-13,2.338426437081566695e-12,2.436681373109845508e-12,2.606157898846226301e-12
