1.000000000000000056e-01,2.715778094320113190e-01,1.644528735867640982e-28,6.624775882423275530e-02,1.766561771049219018e-28,7.470206795426623247e-02,-2.390506855944722217e-28,2.947935869306286816e-02,9.615915283904678817e-30,2.717626342385551785e-01,-8.860184980278993133e-29,2.862303708578716188e-01,6.036708495376202009e-30
8.333333426666666567e+07,1.110601366095759490e-01,-1.116360465180906726e-14,1.110601366095760184e-01,-1.118396488790413256e-14,1.110601366096222453e-01,2.616756445263829357e-14,1.110601366096223008e-01,2.619064755977189944e-14,2.778797266630760321e-01,1.514835002015622731e-15,2.778797266630759211e-01,1.515016100183274699e-15
1.666666684333333373e+08,1.116123136135665078e-01,-5.614784405378923116e-15,1.116123136135666188e-01,-5.539386538446878916e-15,1.116123136136596139e-01,7.689330240711110744e-14,1.116123136136596139e-01,7.692383612143010931e-14,2.767753722604266997e-01,7.963854635774155136e-16,2.767753722604266997e-01,7.966767781576504091e-16
2.500000025999999940e+08,1.121590081640069791e-01,6.355940122549218838e-14,1.121590081640070069e-01,6.355672303151468957e-14,1.121590081641540837e-01,5.666126796127396045e-14,1.121590081641540421e-01,5.666779735124426757e-14,2.756819842063784609e-01,1.037084504738003693e-14,2.756819842063779058e-01,1.037037486541446007e-14
3.333333367666667104e+08,1.127002726885200090e-01,7.877739587831539865e-14,1.127002726885199396e-01,7.878863185044368985e-14,1.127002726887620515e-01,1.674362961167282423e-13,1.127002726887619821e-01,1.674046489336472441e-13,2.745994531957928197e-01,1.133087976985775504e-15,2.745994531957926532e-01,1.133064063240072988e-15
4.166666709333333969e+08,1.132361640424043858e-01,-1.532790543028281367e-13,1.132361640424043858e-01,-1.532612991900430493e-13,1.132361640425283006e-01,-5.266025226809231356e-14,1.132361640425283145e-01,-5.265504469067094250e-14,2.735276710364514807e-01,-8.136471486708559900e-15,2.735276710364521469e-01,-8.136105080040062780e-15
5.000000051000000238e+08,1.137667351892641399e-01,1.561511692980246892e-13,1.137667351892640288e-01,1.561476417421967261e-13,1.137667351890313122e-01,2.390776946353130814e-13,1.137667351890312983e-01,2.390646819406187373e-13,2.724665341283455389e-01,-1.304733774238808384e-14,2.724665341283450948e-01,-1.304722604514840241e-14
5.833333392666667700e+08,1.142920334930188353e-01,-5.967407989593276228e-13,1.142920334930188075e-01,-5.967657457500040335e-13,1.142920334931714632e-01,-4.408529214752834019e-13,1.142920334931714771e-01,-4.408267849031272677e-13,2.714159335822555752e-01,-1.644823718831355949e-14,2.714159335822549091e-01,-1.644828221275813256e-14
6.666666734333333969e+08,1.148121175188278331e-01,2.860815603441347519e-13,1.148121175188278331e-01,2.860451521977844606e-13,1.148121175187464260e-01,5.828135593133497528e-13,1.148121175187464954e-01,5.828365953415849830e-13,2.703757640531835316e-01,6.605759275948348476e-15,2.703757640531834205e-01,6.605725515181755303e-15
7.500000076000000238e+08,1.153270386249301421e-01,-2.170274799828824852e-13,1.153270386249301976e-01,-2.169968188271923398e-13,1.153270386254568181e-01,-1.027238198856920322e-13,1.153270386254567625e-01,-1.027037877758381750e-13,2.693459260148159951e-01,1.723780843745577630e-14,2.693459260148158840e-01,1.723799593774428262e-14
8.333333417666667700e+08,1.158368463156038419e-01,6.840464659960420801e-13,1.158368463156037170e-01,6.840480471371154635e-13,1.158368463157747469e-01,1.247390893628919731e-12,1.158368463157747330e-01,1.247402372571242094e-12,2.683263101135687778e-01,1.827946766372737412e-14,2.683263101135694995e-01,1.827971300807245154e-14
9.166666759333333969e+08,1.163415861158044323e-01,-7.010671863071271529e-13,1.163415861158043352e-01,-7.010872412131762226e-13,1.163415861163469844e-01,-5.825932927711831332e-13,1.163415861163469289e-01,-5.826033929464847114e-13,2.673168232166454605e-01,-1.133103479834985816e-14,2.673168232166451830e-01,-1.133090286822569943e-14
1.000000010100000024e+09,1.168413229006777243e-01,7.329373562900099080e-13,1.168413229006777521e-01,7.329320237438454057e-13,1.168413229005523801e-01,3.425269040733445838e-13,1.168413229005522691e-01,3.425315896820805578e-13,2.663173608570970075e-01,-3.518962094929359705e-14,2.663173608570962858e-01,-3.518956882961558790e-14
1.083333344266666651e+09,1.173360911811229812e-01,-3.115970152520761412e-13,1.173360911811227592e-01,-3.116058896662395319e-13,1.173360911815086033e-01,2.100229068194986392e-13,1.173360911815086727e-01,2.100188051239111706e-13,2.653278201175850448e-01,1.408591742415616693e-14,2.653278201175849893e-01,1.408575663459151141e-14
1.166666678433333397e+09,1.178259447919646624e-01,-1.007724569502157854e-13,1.178259447919645653e-01,-1.007673407243870465e-13,1.178259447923487302e-01,8.478901484621871507e-14,1.178259447923487302e-01,8.480927951390374358e-14,2.643481083349684679e-01,3.049120006599570233e-15,2.643481083349679128e-01,3.048952450486305459e-15
1.250000012599999905e+09,1.183109398252853300e-01,1.504339986493388466e-12,1.183109398252853717e-01,1.504338784896606276e-12,1.183109398254337252e-01,1.698733126793664780e-12,1.183109398254335864e-01,1.698683774247920305e-12,2.633781244792769982e-01,5.521408680642998158e-14,2.633781244792764431e-01,5.521407133165083624e-14
1.333333346766666651e+09,1.187911129055853193e-01,-2.665891361294682376e-13,1.187911129055854859e-01,-2.665934922514849493e-13,1.187911129058669274e-01,-1.009201377216350068e-13,1.187911129058669413e-01,-1.008998419910511693e-13,2.624177700396574942e-01,2.270662704396056776e-14,2.624177700396572166e-01,2.270658589210632133e-14
1.416666680933333397e+09,1.192665231269421922e-01,9.845694540793443420e-16,1.192665231269421366e-01,9.830843095252984193e-16,1.192665231270886028e-01,-4.379837894953342048e-13,1.192665231270886028e-01,-4.379792172134288308e-13,2.614669524092719799e-01,5.835254367755356711e-14,2.614669524092723685e-01,5.835231112509023461e-14
1.500000015099999905e+09,1.197372074000728204e-01,-3.128500856472899364e-13,1.197372074000728204e-01,-3.128292230023146928e-13,1.197372074003155984e-01,-4.535540650442708891e-13,1.197372074003155151e-01,-4.536064211573194175e-13,2.605255803722037466e-01,1.695206086550117934e-14,2.605255803722030250e-01,1.695236268006209946e-14
