1.000000000000000056e-01,2.628935590597176741e-01,0.000000000000000000e+00,2.301898138553498396e-01,0.000000000000000000e+00,2.949027716968485313e-01,0.000000000000000000e+00,6.220534029188471564e-02,0.000000000000000000e+00,4.091443747313194129e-02,0.000000000000000000e+00
1.666676666666666642e+04,2.626230011174328083e-01,0.000000000000000000e+00,2.290766268293250030e-01,0.000000000000000000e+00,2.927199735588008056e-01,0.000000000000000000e+00,6.386869239440488843e-02,0.000000000000000000e+00,4.292969724607132581e-02,0.000000000000000000e+00
3.333343333333333430e+04,2.623551352716541607e-01,0.000000000000000000e+00,2.279824684324344708e-01,0.000000000000000000e+00,2.905738831665452548e-01,0.000000000000000000e+00,6.550518097085714087e-02,0.000000000000000000e+00,4.491227697076172892e-02,0.000000000000000000e+00
5.000009999999999854e+04,2.620899347355740150e-01,0.000000000000000000e+00,2.269070178878019040e-01,0.000000000000000000e+00,2.884638875331095864e-01,0.000000000000000000e+00,6.711524377497156413e-02,0.000000000000000000e+00,4.686271053958873667e-02,0.000000000000000000e+00
6.666676666666667734e+04,2.618273729889176171e-01,0.000000000000000000e+00,2.258499597828272920e-01,0.000000000000000000e+00,2.863893838656058621e-01,0.000000000000000000e+00,6.869931138734654275e-02,0.000000000000000000e+00,4.878152308277396154e-02,0.000000000000000000e+00
8.333343333333334886e+04,2.615674237752916298e-01,0.000000000000000000e+00,2.248109839799035115e-01,0.000000000000000000e+00,2.843497793961172193e-01,0.000000000000000000e+00,7.025780733339019590e-02,0.000000000000000000e+00,5.066923111258099521e-02,0.000000000000000000e+00
1.000001000000000058e+05,2.613100610995578998e-01,0.000000000000000000e+00,2.237897855286144211e-01,0.000000000000000000e+00,2.823444912153859621e-01,0.000000000000000000e+00,7.179114819931875502e-02,0.000000000000000000e+00,5.252634266514394357e-02,0.000000000000000000e+00
1.166667666666666773e+05,2.610552592252344817e-01,0.000000000000000000e+00,2.227860645793908190e-01,0.000000000000000000e+00,2.803729461092570041e-01,0.000000000000000000e+00,7.329974374624359523e-02,0.000000000000000000e+00,5.435335743995797081e-02,0.000000000000000000e+00
1.333334333333333489e+05,2.608029926719216962e-01,0.000000000000000000e+00,2.217995262985988925e-01,0.000000000000000000e+00,2.784345803978295897e-01,0.000000000000000000e+00,7.478399702237883973e-02,0.000000000000000000e+00,5.615076693707013455e-02,0.000000000000000000e+00
1.500001000000000058e+05,2.605532362127537804e-01,0.000000000000000000e+00,2.208298807850387901e-01,0.000000000000000000e+00,2.765288397772751594e-01,0.000000000000000000e+00,7.624430447340010963e-02,0.000000000000000000e+00,5.791905459200884926e-02,0.000000000000000000e+00
1.666667666666666919e+05,2.603059648718769048e-01,0.000000000000000000e+00,2.198768429878288910e-01,0.000000000000000000e+00,2.746551791642742879e-01,0.000000000000000000e+00,7.768105605098518662e-02,0.000000000000000000e+00,5.965869590848889986e-02,0.000000000000000000e+00
1.833334333333333489e+05,2.600611539219507273e-01,0.000000000000000000e+00,2.189401326256532887e-01,0.000000000000000000e+00,2.728130625430313372e-01,0.000000000000000000e+00,7.909463531956663351e-02,0.000000000000000000e+00,6.137015858892903158e-02,0.000000000000000000e+00
2.000001000000000058e+05,2.598187788816763710e-01,0.000000000000000000e+00,2.180194741073497033e-01,0.000000000000000000e+00,2.710019628148235826e-01,0.000000000000000000e+00,8.048541956132558572e-02,0.000000000000000000e+00,6.305390266281800382e-02,0.000000000000000000e+00
2.166667666666666919e+05,2.595788155133478270e-01,0.000000000000000000e+00,2.171145964538161166e-01,0.000000000000000000e+00,2.692213616500428452e-01,0.000000000000000000e+00,8.185377987945613443e-02,0.000000000000000000e+00,6.471038061296478794e-02,0.000000000000000000e+00
2.333334333333333489e+05,2.593412398204282265e-01,0.000000000000000000e+00,2.162252332212132033e-01,0.000000000000000000e+00,2.674707493426879967e-01,0.000000000000000000e+00,8.320008129972822353e-02,0.000000000000000000e+00,6.634003749966753405e-02,0.000000000000000000e+00
2.500001000000000349e+05,2.591060280451503717e-01,0.000000000000000000e+00,2.153511224254423262e-01,0.000000000000000000e+00,2.657496246672683138e-01,0.000000000000000000e+00,8.452468287037798178e-02,0.000000000000000000e+00,6.794331108283616083e-02,0.000000000000000000e+00
2.666667666666666628e+05,2.588731566661406358e-01,0.000000000000000000e+00,2.144920064678772220e-01,0.000000000000000000e+00,2.640574947380779358e-01,0.000000000000000000e+00,8.582793776035213540e-02,0.000000000000000000e+00,6.952063194210160446e-02,0.000000000000000000e+00
2.833334333333333489e+05,2.586426023960671783e-01,0.000000000000000000e+00,2.136476320623285630e-01,0.000000000000000000e+00,2.623938748708011248e-01,0.000000000000000000e+00,8.711019335593436774e-02,0.000000000000000000e+00,7.107242359494578277e-02,0.000000000000000000e+00
3.000000999999999767e+05,2.584143421793107520e-01,0.000000000000000000e+00,2.128177501632213531e-01,0.000000000000000000e+00,2.607582884464114126e-01,0.000000000000000000e+00,8.837179135578002165e-02,0.000000000000000000e+00,7.259910261288421429e-02,0.000000000000000000e+00
3.166667666666666628e+05,2.581883531896594364e-01,0.000000000000000000e+00,2.120021158949648155e-01,0.000000000000000000e+00,2.591502667773247226e-01,0.000000000000000000e+00,8.961306786438541505e-02,0.000000000000000000e+00,7.410107873573380799e-02,0.000000000000000000e+00
3.333334333333333489e+05,2.579646128280260742e-01,0.000000000000000000e+00,2.112004884824952577e-01,0.000000000000000000e+00,2.575693489757706622e-01,0.000000000000000000e+00,9.083435348401755483e-02,0.000000000000000000e+00,7.557875498399743708e-02,0.000000000000000000e+00
3.500000999999999767e+05,2.577430987201880241e-01,0.000000000000000000e+00,2.104126311829716822e-01,0.000000000000000000e+00,2.560150818243450144e-01,0.000000000000000000e+00,9.203597340512974234e-02,0.000000000000000000e+00,7.703252776939606417e-02,0.000000000000000000e+00
3.666667666666666628e+05,2.575237887145497839e-01,0.000000000000000000e+00,2.096383112186063769e-01,0.000000000000000000e+00,2.544870196487063474e-01,0.000000000000000000e+00,9.321824749528803689e-02,0.000000000000000000e+00,7.846278700357946223e-02,0.000000000000000000e+00
3.833334333333333489e+05,2.573066608799282062e-01,0.000000000000000000e+00,2.088772997106102536e-01,0.000000000000000000e+00,2.529847241923825485e-01,0.000000000000000000e+00,9.438149038663305734e-02,0.000000000000000000e+00,7.986991620504496625e-02,0.000000000000000000e+00
4.000000999999999767e+05,2.570916935033587536e-01,0.000000000000000000e+00,2.081293716142358086e-01,0.000000000000000000e+00,2.515077644936515311e-01,0.000000000000000000e+00,9.552601156190124176e-02,0.000000000000000000e+00,8.125429260429453682e-02,0.000000000000000000e+00
4.166667666666666628e+05,2.568788650879246238e-01,0.000000000000000000e+00,2.073943056548980257e-01,0.000000000000000000e+00,2.500557167644623102e-01,0.000000000000000000e+00,9.665211543902947622e-02,0.000000000000000000e+00,8.261628724725850192e-02,0.000000000000000000e+00
4.333334333333333489e+05,2.566681543506070251e-01,0.000000000000000000e+00,2.066718842653569865e-01,0.000000000000000000e+00,2.486281642713618623e-01,0.000000000000000000e+00,9.776010145436661580e-02,0.000000000000000000e+00,8.395626509701516194e-02,0.000000000000000000e+00
4.500001000000000349e+05,2.564595402201565455e-01,0.000000000000000000e+00,2.059618935239429516e-01,0.000000000000000000e+00,2.472246972183954616e-01,0.000000000000000000e+00,9.885026414451403287e-02,0.000000000000000000e+00,8.527458513383388838e-02,0.000000000000000000e+00
4.666667666666666628e+05,2.562530018349863381e-01,0.000000000000000000e+00,2.052641230938082872e-01,0.000000000000000000e+00,2.458449126319475209e-01,0.000000000000000000e+00,9.992289322681903452e-02,0.000000000000000000e+00,8.657160045356981914e-02,0.000000000000000000e+00
4.833334333333333489e+05,2.560485185410857900e-01,0.000000000000000000e+00,2.045783661631875860e-01,0.000000000000000000e+00,2.444884142474904598e-01,0.000000000000000000e+00,1.009782736785424795e-01,0.000000000000000000e+00,8.784765836443703124e-02,0.000000000000000000e+00
5.000001000000000349e+05,2.558460698899549524e-01,0.000000000000000000e+00,2.039044193866505761e-01,0.000000000000000000e+00,2.431548123982106013e-01,0.000000000000000000e+00,1.020166858147226602e-01,0.000000000000000000e+00,8.910310048218696155e-02,0.000000000000000000e+00
5.166667666666666628e+05,2.556456356365602312e-01,0.000000000000000000e+00,2.032420828273306668e-01,0.000000000000000000e+00,2.418437239054794519e-01,0.000000000000000000e+00,1.030384053647570713e-01,0.000000000000000000e+00,9.033826282371867911e-02,0.000000000000000000e+00
5.333334333333333489e+05,2.554471957373091184e-01,0.000000000000000000e+00,2.025911599001129493e-01,0.000000000000000000e+00,2.405547719711401689e-01,0.000000000000000000e+00,1.040437035477232153e-01,0.000000000000000000e+00,9.155347589914643314e-02,0.000000000000000000e+00
5.500000999999999767e+05,2.552507303480463507e-01,0.000000000000000000e+00,2.019514573157662474e-01,0.000000000000000000e+00,2.392875860715792946e-01,0.000000000000000000e+00,1.050328471464591351e-01,0.000000000000000000e+00,9.274906480235034500e-02,0.000000000000000000e+00
5.666667666666667210e+05,2.550562198220692744e-01,0.000000000000000000e+00,2.013227850260031482e-01,0.000000000000000000e+00,2.380418018535537528e-01,0.000000000000000000e+00,1.060060985804241046e-01,0.000000000000000000e+00,9.392534930003511306e-02,0.000000000000000000e+00
5.833334333333333489e+05,2.548636447081632506e-01,0.000000000000000000e+00,2.007049561694526085e-01,0.000000000000000000e+00,2.368170610317442693e-01,0.000000000000000000e+00,1.069637159773597218e-01,0.000000000000000000e+00,9.508264391932109982e-02,0.000000000000000000e+00
6.000000999999999767e+05,2.546729857486562665e-01,0.000000000000000000e+00,2.000977870185301488e-01,0.000000000000000000e+00,2.356130112880067684e-01,0.000000000000000000e+00,1.079059532437710578e-01,0.000000000000000000e+00,9.622125803389242060e-02,0.000000000000000000e+00
6.166667666666667210e+05,2.544842238774936427e-01,0.000000000000000000e+00,1.995010969271905910e-01,0.000000000000000000e+00,2.344293061722935723e-01,0.000000000000000000e+00,1.088330601342474696e-01,0.000000000000000000e+00,9.734149594872562594e-02,0.000000000000000000e+00
6.333334333333333489e+05,2.542973402183309473e-01,0.000000000000000000e+00,1.989147082795497679e-01,0.000000000000000000e+00,2.332656050052168972e-01,0.000000000000000000e+00,1.097452823196420901e-01,0.000000000000000000e+00,9.844365698342251447e-02,0.000000000000000000e+00
6.500000999999999767e+05,2.541123160826464500e-01,0.000000000000000000e+00,1.983384464393581625e-01,0.000000000000000000e+00,2.321215727822261987e-01,0.000000000000000000e+00,1.106428614541286604e-01,0.000000000000000000e+00,9.952803555416954440e-02,0.000000000000000000e+00
6.666667666666667210e+05,2.539291329678723952e-01,0.000000000000000000e+00,1.977721397003156245e-01,0.000000000000000000e+00,2.309968800793754662e-01,0.000000000000000000e+00,1.115260352411547862e-01,0.000000000000000000e+00,1.005949212543478521e-01,0.000000000000000000e+00
6.833334333333333489e+05,2.537477725555447594e-01,0.000000000000000000e+00,1.972156192372110928e-01,0.000000000000000000e+00,2.298912029606507978e-01,0.000000000000000000e+00,1.123950374983090084e-01,0.000000000000000000e+00,1.016445989338141814e-01,0.000000000000000000e+00
7.000000999999999767e+05,2.535682167094710504e-01,0.000000000000000000e+00,1.966687190578737532e-01,0.000000000000000000e+00,2.288042228868350236e-01,0.000000000000000000e+00,1.132500982211204349e-01,0.000000000000000000e+00,1.026773487768767174e-01,0.000000000000000000e+00
7.166667666666667210e+05,2.533904474739170909e-01,0.000000000000000000e+00,1.961312759559236119e-01,0.000000000000000000e+00,2.277356266258823148e-01,0.000000000000000000e+00,1.140914436458075470e-01,0.000000000000000000e+00,1.036934463789854627e-01,0.000000000000000000e+00
7.333334333333333489e+05,2.532144470718111773e-01,0.000000000000000000e+00,1.956031294643064133e-01,0.000000000000000000e+00,2.266851061647789378e-01,0.000000000000000000e+00,1.149192963109948590e-01,0.000000000000000000e+00,1.046931628221601518e-01,0.000000000000000000e+00
7.500000999999999767e+05,2.530401979029664461e-01,0.000000000000000000e+00,1.950841218096009966e-01,0.000000000000000000e+00,2.256523586228643130e-01,0.000000000000000000e+00,1.157338751184128489e-01,0.000000000000000000e+00,1.056767647491746315e-01,0.000000000000000000e+00
7.666667666666667210e+05,2.528676825423207819e-01,0.000000000000000000e+00,1.945740978670862376e-01,0.000000000000000000e+00,2.246370861665897833e-01,0.000000000000000000e+00,1.165353953925994251e-01,0.000000000000000000e+00,1.066445144365202602e-01,0.000000000000000000e+00
7.833334333333333489e+05,2.526968837381943223e-01,0.000000000000000000e+00,1.940729051165543395e-01,0.000000000000000000e+00,2.236389959256893933e-01,0.000000000000000000e+00,1.173240689396181508e-01,0.000000000000000000e+00,1.075966698661664361e-01,0.000000000000000000e+00
8.000000999999999767e+05,2.525277844105644487e-01,0.000000000000000000e+00,1.935803935988590907e-01,0.000000000000000000e+00,2.226577999107411387e-01,0.000000000000000000e+00,1.181001041048105327e-01,0.000000000000000000e+00,1.085334847961399035e-01,0.000000000000000000e+00
8.166667666666667210e+05,2.523603676493573200e-01,0.000000000000000000e+00,1.930964158731857949e-01,0.000000000000000000e+00,2.216932149320942624e-01,0.000000000000000000e+00,1.188637058295972659e-01,0.000000000000000000e+00,1.094552088299410308e-01,0.000000000000000000e+00
8.333334333333333489e+05,2.521946167127574467e-01,0.000000000000000000e+00,1.926208269750315227e-01,0.000000000000000000e+00,2.207449625201409749e-01,0.000000000000000000e+00,1.196150757073449478e-01,0.000000000000000000e+00,1.103620874848166844e-01,0.000000000000000000e+00
