1.000000000000000056e-01,8.548042522072613059e-02,0.000000000000000000e+00,2.863072114620587860e-01,0.000000000000000000e+00,2.301898138553498396e-01,0.000000000000000000e+00,2.949027716968485313e-01,0.000000000000000000e+00,6.220534029188471564e-02,0.000000000000000000e+00,4.091443747313194129e-02,0.000000000000000000e+00
1.666676666666666642e+04,8.528911186503265740e-02,0.000000000000000000e+00,2.861158981063652851e-01,0.000000000000000000e+00,2.290766268293250030e-01,0.000000000000000000e+00,2.927199735588008056e-01,0.000000000000000000e+00,6.386869239440490231e-02,0.000000000000000000e+00,4.292969724607133275e-02,0.000000000000000000e+00
3.333343333333333430e+04,8.509970210903432253e-02,0.000000000000000000e+00,2.859264883503669918e-01,0.000000000000000000e+00,2.279824684324344708e-01,0.000000000000000000e+00,2.905738831665452548e-01,0.000000000000000000e+00,6.550518097085714087e-02,0.000000000000000000e+00,4.491227697076172892e-02,0.000000000000000000e+00
5.000009999999999854e+04,8.491217701159771425e-02,0.000000000000000000e+00,2.857389632529304113e-01,0.000000000000000000e+00,2.269070178878019040e-01,0.000000000000000000e+00,2.884638875331096419e-01,0.000000000000000000e+00,6.711524377497156413e-02,0.000000000000000000e+00,4.686271053958873667e-02,0.000000000000000000e+00
6.666676666666667734e+04,8.472651782005680143e-02,0.000000000000000000e+00,2.855533040613895679e-01,0.000000000000000000e+00,2.258499597828272920e-01,0.000000000000000000e+00,2.863893838656058621e-01,0.000000000000000000e+00,6.869931138734654275e-02,0.000000000000000000e+00,4.878152308277396154e-02,0.000000000000000000e+00
8.333343333333334886e+04,8.454270596833771134e-02,0.000000000000000000e+00,2.853694922096703390e-01,0.000000000000000000e+00,2.248109839799034837e-01,0.000000000000000000e+00,2.843497793961172193e-01,0.000000000000000000e+00,7.025780733339019590e-02,0.000000000000000000e+00,5.066923111258099521e-02,0.000000000000000000e+00
1.000001000000000058e+05,8.436072307510210366e-02,0.000000000000000000e+00,2.851875093164348285e-01,0.000000000000000000e+00,2.237897855286144211e-01,0.000000000000000000e+00,2.823444912153860176e-01,0.000000000000000000e+00,7.179114819931874114e-02,0.000000000000000000e+00,5.252634266514394357e-02,0.000000000000000000e+00
1.166667666666666773e+05,8.418055094190898813e-02,0.000000000000000000e+00,2.850073371832416713e-01,0.000000000000000000e+00,2.227860645793908190e-01,0.000000000000000000e+00,2.803729461092570041e-01,0.000000000000000000e+00,7.329974374624359523e-02,0.000000000000000000e+00,5.435335743995796387e-02,0.000000000000000000e+00
1.333334333333333489e+05,8.400217155139490244e-02,0.000000000000000000e+00,2.848289577927276550e-01,0.000000000000000000e+00,2.217995262985988925e-01,0.000000000000000000e+00,2.784345803978295897e-01,0.000000000000000000e+00,7.478399702237885360e-02,0.000000000000000000e+00,5.615076693707014149e-02,0.000000000000000000e+00
1.500001000000000058e+05,8.382556706547217296e-02,0.000000000000000000e+00,2.846523533068048839e-01,0.000000000000000000e+00,2.208298807850387901e-01,0.000000000000000000e+00,2.765288397772752149e-01,0.000000000000000000e+00,7.624430447340010963e-02,0.000000000000000000e+00,5.791905459200884926e-02,0.000000000000000000e+00
