1.000000000000000056e-01,2.715516357540113668e-01,0.000000000000000000e+00,6.618051222220558416e-02,0.000000000000000000e+00,7.475330106052958945e-02,0.000000000000000000e+00,2.952154573472781304e-02,0.000000000000000000e+00,2.717655272690153723e-01,0.000000000000000000e+00,2.862274779595101459e-01,0.000000000000000000e+00
8.333333426666666567e+07,2.137461607302890698e-01,0.000000000000000000e+00,8.375037198600748800e-03,0.000000000000000000e+00,1.336764766285530037e-01,0.000000000000000000e+00,8.844472130033689816e-02,0.000000000000000000e+00,2.778788020845591178e-01,0.000000000000000000e+00,2.778788020845591733e-01,0.000000000000000000e+00
1.666666684333333373e+08,2.142994503496773451e-01,0.000000000000000000e+00,8.928326814883376372e-03,0.000000000000000000e+00,1.342297662473312114e-01,0.000000000000000000e+00,8.899801091722950308e-02,0.000000000000000000e+00,2.767722228578628485e-01,0.000000000000000000e+00,2.767722228578628485e-01,0.000000000000000000e+00
2.500000025999999940e+08,2.148472346534019695e-01,0.000000000000000000e+00,9.476111110052767850e-03,0.000000000000000000e+00,1.347775505451833111e-01,0.000000000000000000e+00,8.954579521827135680e-02,0.000000000000000000e+00,2.756766542489757499e-01,0.000000000000000000e+00,2.756766542489756944e-01,0.000000000000000000e+00
3.333333367666667104e+08,2.153895683869556654e-01,0.000000000000000000e+00,1.001844485025623482e-02,0.000000000000000000e+00,1.353198842819202941e-01,0.000000000000000000e+00,9.008812895529147435e-02,0.000000000000000000e+00,2.745919868210512371e-01,0.000000000000000000e+00,2.745919868210512371e-01,0.000000000000000000e+00
4.166666709333333969e+08,2.159265059027725420e-01,0.000000000000000000e+00,1.055538229392296440e-02,0.000000000000000000e+00,1.358568217486954555e-01,0.000000000000000000e+00,9.062506644800001621e-02,0.000000000000000000e+00,2.735181119325507115e-01,0.000000000000000000e+00,2.735181119325508226e-01,0.000000000000000000e+00
5.000000051000000238e+08,2.164581006710228905e-01,0.000000000000000000e+00,1.108697724874274648e-02,0.000000000000000000e+00,1.363884166238029383e-01,0.000000000000000000e+00,9.115666129596269873e-02,0.000000000000000000e+00,2.724549222594943032e-01,0.000000000000000000e+00,2.724549222594943032e-01,0.000000000000000000e+00
5.833333392666667700e+08,2.169844060157471166e-01,0.000000000000000000e+00,1.161328257208155135e-02,0.000000000000000000e+00,1.369147219669621385e-01,0.000000000000000000e+00,9.168296662086648785e-02,0.000000000000000000e+00,2.714023116237444522e-01,0.000000000000000000e+00,2.714023116237445077e-01,0.000000000000000000e+00
6.666666734333333969e+08,2.175054745376504284e-01,0.000000000000000000e+00,1.213435102512167713e-02,0.000000000000000000e+00,1.374357904598496327e-01,0.000000000000000000e+00,9.220403510292238258e-02,0.000000000000000000e+00,2.703601745354820007e-01,0.000000000000000000e+00,2.703601745354820562e-01,0.000000000000000000e+00
7.500000076000000238e+08,2.180213584808076144e-01,0.000000000000000000e+00,1.265023486584134632e-02,0.000000000000000000e+00,1.379516743303266513e-01,0.000000000000000000e+00,9.271991901632233024e-02,0.000000000000000000e+00,2.693284069567535299e-01,0.000000000000000000e+00,2.693284069567535299e-01,0.000000000000000000e+00
8.333333417666667700e+08,2.185321091159207474e-01,0.000000000000000000e+00,1.316098561105999432e-02,0.000000000000000000e+00,1.384624249998189505e-01,0.000000000000000000e+00,9.323066972716174960e-02,0.000000000000000000e+00,2.683069054762701189e-01,0.000000000000000000e+00,2.683069054762701189e-01,0.000000000000000000e+00
9.166666759333333969e+08,2.190377777774009938e-01,0.000000000000000000e+00,1.366665424505765503e-02,0.000000000000000000e+00,1.389680936757226870e-01,0.000000000000000000e+00,9.373633834673603116e-02,0.000000000000000000e+00,2.672955682450961490e-01,0.000000000000000000e+00,2.672955682450961490e-01,0.000000000000000000e+00
1.000000010100000024e+09,2.195384149963136300e-01,0.000000000000000000e+00,1.416729146327356387e-02,0.000000000000000000e+00,1.394687309022656363e-01,0.000000000000000000e+00,9.423697555732156450e-02,0.000000000000000000e+00,2.662942938653933833e-01,0.000000000000000000e+00,2.662942938653933833e-01,0.000000000000000000e+00
1.083333344266666651e+09,2.200340706488693454e-01,0.000000000000000000e+00,1.466294711329385603e-02,0.000000000000000000e+00,1.399643865100262674e-01,0.000000000000000000e+00,9.473263125213690627e-02,0.000000000000000000e+00,2.653029823896567718e-01,0.000000000000000000e+00,2.653029823896567718e-01,0.000000000000000000e+00
1.166666678433333397e+09,2.205247944548758554e-01,0.000000000000000000e+00,1.515367102027080637e-02,0.000000000000000000e+00,1.404551104181134547e-01,0.000000000000000000e+00,9.522335505703302672e-02,0.000000000000000000e+00,2.643215348258664554e-01,0.000000000000000000e+00,2.643215348258664554e-01,0.000000000000000000e+00
1.250000012599999905e+09,2.210106355485228491e-01,0.000000000000000000e+00,1.563951206998217408e-02,0.000000000000000000e+00,1.409409514826713838e-01,0.000000000000000000e+00,9.570919613583364627e-02,0.000000000000000000e+00,2.633498525478354391e-01,0.000000000000000000e+00,2.633498525478353836e-01,0.000000000000000000e+00
1.333333346766666651e+09,2.214916423802836820e-01,0.000000000000000000e+00,1.612051886372697918e-02,0.000000000000000000e+00,1.414219582688022725e-01,0.000000000000000000e+00,9.619020297520816665e-02,0.000000000000000000e+00,2.623878387823491698e-01,0.000000000000000000e+00,2.623878387823491698e-01,0.000000000000000000e+00
1.416666680933333397e+09,2.219678632198013868e-01,0.000000000000000000e+00,1.659673975481221198e-02,0.000000000000000000e+00,1.418981791475206755e-01,0.000000000000000000e+00,9.666642382709281223e-02,0.000000000000000000e+00,2.614353973976689116e-01,0.000000000000000000e+00,2.614353973976688561e-01,0.000000000000000000e+00
1.500000015099999905e+09,2.224393454976071050e-01,0.000000000000000000e+00,1.706822204640827401e-02,0.000000000000000000e+00,1.423696614165894936e-01,0.000000000000000000e+00,9.713790612742603803e-02,0.000000000000000000e+00,2.604924326465176687e-01,0.000000000000000000e+00,2.604924326465176687e-01,0.000000000000000000e+00
1.583333349266666651e+09,2.229061366827055357e-01,0.000000000000000000e+00,1.753501306343962368e-02,0.000000000000000000e+00,1.428364525096486037e-01,0.000000000000000000e+00,9.760469723649642382e-02,0.000000000000000000e+00,2.595588508312113296e-01,0.000000000000000000e+00,2.595588508312113296e-01,0.000000000000000000e+00
1.666666683433333397e+09,2.233682831889202414e-01,0.000000000000000000e+00,1.799715927277173444e-02,0.000000000000000000e+00,1.432985988572360869e-01,0.000000000000000000e+00,9.806684360445577786e-02,0.000000000000000000e+00,2.586345580365665420e-01,0.000000000000000000e+00,2.586345580365666530e-01,0.000000000000000000e+00
1.750000017599999905e+09,2.238258310450091659e-01,0.000000000000000000e+00,1.845470739242081881e-02,0.000000000000000000e+00,1.437561468699536382e-01,0.000000000000000000e+00,9.852439156747616611e-02,0.000000000000000000e+00,2.577194622263992985e-01,0.000000000000000000e+00,2.577194622263992985e-01,0.000000000000000000e+00
1.833333351766666651e+09,2.242788260969779124e-01,0.000000000000000000e+00,1.890770260805940683e-02,0.000000000000000000e+00,1.442091420051098416e-01,0.000000000000000000e+00,9.897738669992731109e-02,0.000000000000000000e+00,2.568134717812822210e-01,0.000000000000000000e+00,2.568134717812822210e-01,0.000000000000000000e+00
1.916666685933333397e+09,2.247273141104516592e-01,0.000000000000000000e+00,1.935619050561499660e-02,0.000000000000000000e+00,1.446576299836280499e-01,0.000000000000000000e+00,9.942587463243857115e-02,0.000000000000000000e+00,2.559164961371571678e-01,0.000000000000000000e+00,2.559164961371571678e-01,0.000000000000000000e+00
2.000000020099999905e+09,2.251713392276801229e-01,0.000000000000000000e+00,1.980021586127431177e-02,0.000000000000000000e+00,1.451016551649345065e-01,0.000000000000000000e+00,9.986989992401966443e-02,0.000000000000000000e+00,2.550284453741237245e-01,0.000000000000000000e+00,2.550284453741237245e-01,0.000000000000000000e+00
2.083333354266666651e+09,2.256109464915723450e-01,0.000000000000000000e+00,2.023982305146484334e-02,0.000000000000000000e+00,1.455412623872940348e-01,0.000000000000000000e+00,1.003095071557431051e-01,0.000000000000000000e+00,2.541492311942697979e-01,0.000000000000000000e+00,2.541492311942697424e-01,0.000000000000000000e+00
2.166666688433333397e+09,2.260461795630561432e-01,0.000000000000000000e+00,2.067505607173453913e-02,0.000000000000000000e+00,1.459764954854360364e-01,0.000000000000000000e+00,1.007447401493546946e-01,0.000000000000000000e+00,2.532787650742757135e-01,0.000000000000000000e+00,2.532787650742757135e-01,0.000000000000000000e+00
2.250000022599999905e+09,2.264770818903383831e-01,0.000000000000000000e+00,2.110595823255574655e-02,0.000000000000000000e+00,1.464073977328146925e-01,0.000000000000000000e+00,1.011756423900792845e-01,0.000000000000000000e+00,2.524169598266031156e-01,0.000000000000000000e+00,2.524169598266031156e-01,0.000000000000000000e+00
2.333333356766666889e+09,2.269036966805090261e-01,0.000000000000000000e+00,2.153257336440152214e-02,0.000000000000000000e+00,1.468340127870354506e-01,0.000000000000000000e+00,1.016022572578750699e-01,0.000000000000000000e+00,2.515637308881081280e-01,0.000000000000000000e+00,2.515637308881081280e-01,0.000000000000000000e+00
2.416666690933333397e+09,2.273260666576027988e-01,0.000000000000000000e+00,2.195494317701526810e-02,0.000000000000000000e+00,1.472563825705225926e-01,0.000000000000000000e+00,1.020246272640954743e-01,0.000000000000000000e+00,2.507189908839200232e-01,0.000000000000000000e+00,2.507189908839199122e-01,0.000000000000000000e+00
2.500000025099999905e+09,2.277442337873283873e-01,0.000000000000000000e+00,2.237311042998693655e-02,0.000000000000000000e+00,1.476745498299204262e-01,0.000000000000000000e+00,1.024427943873948699e-01,0.000000000000000000e+00,2.498826563616203256e-01,0.000000000000000000e+00,2.498826563616203811e-01,0.000000000000000000e+00
2.583333359266666889e+09,2.281582400554087176e-01,0.000000000000000000e+00,2.278711695547625676e-02,0.000000000000000000e+00,1.480885561721511090e-01,0.000000000000000000e+00,1.028568008387339694e-01,0.000000000000000000e+00,2.490546434393353104e-01,0.000000000000000000e+00,2.490546434393353936e-01,0.000000000000000000e+00
2.666666693433333397e+09,2.285681270856343983e-01,0.000000000000000000e+00,2.319700375844380158e-02,0.000000000000000000e+00,1.484984431742427391e-01,0.000000000000000000e+00,1.032666876698357522e-01,0.000000000000000000e+00,2.482348689903175476e-01,0.000000000000000000e+00,2.482348689903175476e-01,0.000000000000000000e+00
2.750000027599999905e+09,2.289739359188565360e-01,0.000000000000000000e+00,2.360281246916422215e-02,0.000000000000000000e+00,1.489042518137458637e-01,0.000000000000000000e+00,1.036724965742749777e-01,0.000000000000000000e+00,2.474232520390578227e-01,0.000000000000000000e+00,2.474232520390578505e-01,0.000000000000000000e+00
2.833333361766666889e+09,2.293757069033130203e-01,0.000000000000000000e+00,2.400458348726881852e-02,0.000000000000000000e+00,1.493060228607247797e-01,0.000000000000000000e+00,1.040742675298572117e-01,0.000000000000000000e+00,2.466197107692658652e-01,0.000000000000000000e+00,2.466197107692658652e-01,0.000000000000000000e+00
2.916666695933333397e+09,2.297734797791801675e-01,0.000000000000000000e+00,2.440235620984702869e-02,0.000000000000000000e+00,1.497037955924908348e-01,0.000000000000000000e+00,1.044720403965363892e-01,0.000000000000000000e+00,2.458241645303956835e-01,0.000000000000000000e+00,2.458241645303956835e-01,0.000000000000000000e+00
3.000000030099999905e+09,2.301672949046959238e-01,0.000000000000000000e+00,2.479617125322035320e-02,0.000000000000000000e+00,1.500976106274607980e-01,0.000000000000000000e+00,1.048658555304554374e-01,0.000000000000000000e+00,2.450365342582859762e-01,0.000000000000000000e+00,2.450365342582858652e-01,0.000000000000000000e+00
3.083333364266666889e+09,2.305571914603167238e-01,0.000000000000000000e+00,2.518606795709932289e-02,0.000000000000000000e+00,1.504875073383114548e-01,0.000000000000000000e+00,1.052557520791044393e-01,0.000000000000000000e+00,2.442567409535954248e-01,0.000000000000000000e+00,2.442567409535954248e-01,0.000000000000000000e+00
3.166666698433333397e+09,2.309432089451543824e-01,0.000000000000000000e+00,2.557208521264885126e-02,0.000000000000000000e+00,1.508735247303408522e-01,0.000000000000000000e+00,1.056417694274623120e-01,0.000000000000000000e+00,2.434847067747993310e-01,0.000000000000000000e+00,2.434847067747993310e-01,0.000000000000000000e+00
3.250000032599999905e+09,2.313253848250225175e-01,0.000000000000000000e+00,2.595426110515496043e-02,0.000000000000000000e+00,1.512557005425193835e-01,0.000000000000000000e+00,1.060239453876580251e-01,0.000000000000000000e+00,2.427203542996345942e-01,0.000000000000000000e+00,2.427203542996346219e-01,0.000000000000000000e+00
3.333333366766666889e+09,2.317037581908449329e-01,0.000000000000000000e+00,2.633263462348284928e-02,0.000000000000000000e+00,1.516340740924024266e-01,0.000000000000000000e+00,1.064023187219253624e-01,0.000000000000000000e+00,2.419636075860118196e-01,0.000000000000000000e+00,2.419636075860117641e-01,0.000000000000000000e+00
3.416666700933333397e+09,2.320783667191450850e-01,0.000000000000000000e+00,2.670724288509873645e-02,0.000000000000000000e+00,1.520086824643659962e-01,0.000000000000000000e+00,1.067769271398776587e-01,0.000000000000000000e+00,2.412143906433196761e-01,0.000000000000000000e+00,2.412143906433196205e-01,0.000000000000000000e+00
3.500000035099999905e+09,2.324492479206255735e-01,0.000000000000000000e+00,2.707812444107210448e-02,0.000000000000000000e+00,1.523795638603022695e-01,0.000000000000000000e+00,1.071478085013952558e-01,0.000000000000000000e+00,2.404726281864817683e-01,0.000000000000000000e+00,2.404726281864817405e-01,0.000000000000000000e+00
3.583333369266666889e+09,2.328164391540021305e-01,0.000000000000000000e+00,2.744531479919098960e-02,0.000000000000000000e+00,1.527467546431059420e-01,0.000000000000000000e+00,1.075149993100870671e-01,0.000000000000000000e+00,2.397382467099822001e-01,0.000000000000000000e+00,2.397382467099822001e-01,0.000000000000000000e+00
3.666666703433333397e+09,2.331799761469222076e-01,0.000000000000000000e+00,2.780885256048658272e-02,0.000000000000000000e+00,1.531102919305599164e-01,0.000000000000000000e+00,1.078785367768489434e-01,0.000000000000000000e+00,2.390111725626593298e-01,0.000000000000000000e+00,2.390111725626592465e-01,0.000000000000000000e+00
3.750000037599999905e+09,2.335398960100294463e-01,0.000000000000000000e+00,2.816877245909908678e-02,0.000000000000000000e+00,1.534702119094405459e-01,0.000000000000000000e+00,1.082384565596880149e-01,0.000000000000000000e+00,2.382913324757245377e-01,0.000000000000000000e+00,2.382913324757245377e-01,0.000000000000000000e+00
3.833333371766666889e+09,2.338962344076248867e-01,0.000000000000000000e+00,2.852511066999678657e-02,0.000000000000000000e+00,1.538265502037977905e-01,0.000000000000000000e+00,1.085947948738239660e-01,0.000000000000000000e+00,2.375786551396736890e-01,0.000000000000000000e+00,2.375786551396736890e-01,0.000000000000000000e+00
3.916666705933333397e+09,2.342490275700650215e-01,0.000000000000000000e+00,2.887790382548980489e-02,0.000000000000000000e+00,1.541793433430015403e-01,0.000000000000000000e+00,1.089475880525534041e-01,0.000000000000000000e+00,2.368730688615021673e-01,0.000000000000000000e+00,2.368730688615022228e-01,0.000000000000000000e+00
4.000000040099999905e+09,2.345983101286393813e-01,0.000000000000000000e+00,2.922718644441197472e-02,0.000000000000000000e+00,1.545286259444795529e-01,0.000000000000000000e+00,1.092968706285716296e-01,0.000000000000000000e+00,2.361745035600262277e-01,0.000000000000000000e+00,2.361745035600262277e-01,0.000000000000000000e+00
